month,origin_city,dest_city,is_late,cancelled,flight_number
6,"Tampa, FL","Atlantic City, NJ",6,0,30
6,"Tampa, FL","Austin, TX",22,0,80
6,"Tampa, FL","Baltimore, MD",67,0,285
6,"Tampa, FL","Birmingham, AL",10,0,31
6,"Tampa, FL","Boston, MA",42,0,192
6,"Tampa, FL","Buffalo, NY",10,0,51
6,"Tampa, FL","Charlotte, NC",93,2,303
6,"Tampa, FL","Chicago, IL",88,5,379
6,"Tampa, FL","Cincinnati, OH",34,1,76
6,"Tampa, FL","Cleveland, OH",17,2,65
6,"Tampa, FL","Columbus, OH",16,0,70
6,"Tampa, FL","Dallas, TX",36,1,123
6,"Tampa, FL","Dallas/Fort Worth, TX",71,5,254
6,"Tampa, FL","Denver, CO",84,2,279
6,"Tampa, FL","Detroit, MI",37,0,175
6,"Tampa, FL","Fort Lauderdale, FL",23,4,91
6,"Tampa, FL","Hartford, CT",15,1,75
6,"Tampa, FL","Houston, TX",49,0,239
6,"Tampa, FL","Indianapolis, IN",17,0,74
6,"Tampa, FL","Islip, NY",8,1,32
6,"Tampa, FL","Kansas City, MO",11,1,60
6,"Tampa, FL","Las Vegas, NV",10,1,86
6,"Tampa, FL","Los Angeles, CA",15,1,85
6,"Tampa, FL","Louisville, KY",9,0,39
6,"Tampa, FL","Manchester, NH",3,0,7
6,"Tampa, FL","Memphis, TN",3,0,9
6,"Tampa, FL","Miami, FL",56,10,193
6,"Tampa, FL","Milwaukee, WI",10,0,32
6,"Tampa, FL","Minneapolis, MN",20,0,96
6,"Tampa, FL","Nashville, TN",59,1,205
6,"Tampa, FL","New Orleans, LA",17,0,91
6,"Tampa, FL","New York, NY",86,2,341
6,"Tampa, FL","Newark, NJ",60,7,209
6,"Tampa, FL","Omaha, NE",2,0,4
6,"Tampa, FL","Philadelphia, PA",51,5,190
6,"Tampa, FL","Phoenix, AZ",15,0,90
6,"Tampa, FL","Pittsburgh, PA",17,0,70
6,"Tampa, FL","Providence, RI",6,0,31
6,"Tampa, FL","Raleigh/Durham, NC",21,1,121
6,"Tampa, FL","Rochester, NY",0,0,6
6,"Tampa, FL","Salt Lake City, UT",3,0,30
6,"Tampa, FL","San Antonio, TX",10,0,38
6,"Tampa, FL","San Diego, CA",11,1,34
6,"Tampa, FL","San Francisco, CA",4,0,30
6,"Tampa, FL","San Juan, PR",41,1,166
6,"Tampa, FL","Seattle, WA",25,1,90
6,"Tampa, FL","St. Louis, MO",27,0,99
6,"Tampa, FL","Syracuse, NY",3,0,4
6,"Tampa, FL","Trenton, NJ",12,0,30
6,"Tampa, FL","Washington, DC",54,1,239
6,"Tampa, FL","White Plains, NY",10,0,30
6,"Texarkana, AR","Dallas/Fort Worth, TX",17,1,60
6,"Toledo, OH","Punta Gorda, FL",3,0,9
6,"Toledo, OH","Sanford, FL",1,0,8
6,"Toledo, OH","St. Petersburg, FL",2,0,9
6,"Traverse City, MI","Atlanta, GA",0,0,8
6,"Traverse City, MI","Boston, MA",9,0,33
6,"Traverse City, MI","Charlotte, NC",9,0,26
6,"Traverse City, MI","Chicago, IL",25,2,119
6,"Traverse City, MI","Dallas/Fort Worth, TX",13,0,30
6,"Traverse City, MI","Denver, CO",8,0,25
6,"Traverse City, MI","Detroit, MI",19,0,104
6,"Traverse City, MI","Fort Lauderdale, FL",0,0,8
6,"Traverse City, MI","Houston, TX",1,0,1
6,"Traverse City, MI","Minneapolis, MN",21,0,48
6,"Traverse City, MI","New York, NY",3,0,34
6,"Traverse City, MI","Philadelphia, PA",10,0,26
6,"Traverse City, MI","Phoenix, AZ",1,0,3
6,"Traverse City, MI","Sanford, FL",1,0,9
6,"Traverse City, MI","St. Petersburg, FL",1,0,10
6,"Traverse City, MI","Washington, DC",4,0,26
6,"Trenton, NJ","Atlanta, GA",13,0,26
6,"Trenton, NJ","Charlotte, NC",1,3,17
6,"Trenton, NJ","Orlando, FL",10,3,49
6,"Trenton, NJ","Raleigh/Durham, NC",0,1,12
6,"Trenton, NJ","Tampa, FL",8,1,30
6,"Tucson, AZ","Atlanta, GA",4,0,60
6,"Tucson, AZ","Chicago, IL",9,1,65
6,"Tucson, AZ","Dallas/Fort Worth, TX",41,5,165
6,"Tucson, AZ","Denver, CO",45,0,178
6,"Tucson, AZ","Houston, TX",15,0,62
6,"Tucson, AZ","Las Vegas, NV",19,0,97
6,"Tucson, AZ","Los Angeles, CA",34,0,179
6,"Tucson, AZ","Phoenix, AZ",35,4,274
6,"Tucson, AZ","Salt Lake City, UT",7,0,90
6,"Tucson, AZ","San Diego, CA",13,0,56
6,"Tucson, AZ","San Francisco, CA",11,0,47
6,"Tucson, AZ","Seattle, WA",35,0,90
6,"Tulsa, OK","Atlanta, GA",14,0,144
6,"Tulsa, OK","Austin, TX",8,0,30
6,"Tulsa, OK","Charlotte, NC",6,1,60
6,"Tulsa, OK","Chicago, IL",36,2,217
6,"Tulsa, OK","Dallas, TX",25,0,92
6,"Tulsa, OK","Dallas/Fort Worth, TX",72,6,283
6,"Tulsa, OK","Denver, CO",47,0,205
6,"Tulsa, OK","Houston, TX",20,1,93
6,"Tulsa, OK","Las Vegas, NV",17,0,67
6,"Tulsa, OK","Los Angeles, CA",1,0,39
6,"Tulsa, OK","Miami, FL",1,2,26
6,"Tulsa, OK","New York, NY",1,0,25
6,"Tulsa, OK","Orlando, FL",2,0,20
6,"Tulsa, OK","Phoenix, AZ",9,0,69
6,"Tulsa, OK","Salt Lake City, UT",8,0,60
6,"Tulsa, OK","Sanford, FL",3,0,13
6,"Tulsa, OK","St. Louis, MO",6,0,59
6,"Tulsa, OK","St. Petersburg, FL",0,0,9
6,"Tulsa, OK","Valparaiso, FL",3,0,13
6,"Tulsa, OK","Washington, DC",6,0,30
6,"Twin Falls, ID","Salt Lake City, UT",4,0,60
6,"Tyler, TX","Dallas/Fort Worth, TX",14,2,90
6,"Valdosta, GA","Atlanta, GA",4,0,60
6,"Valparaiso, FL","Asheville, NC",0,0,5
6,"Valparaiso, FL","Ashland, WV",5,1,13
6,"Valparaiso, FL","Atlanta, GA",16,0,220
6,"Valparaiso, FL","Austin, TX",1,0,4
6,"Valparaiso, FL","Baltimore, MD",2,0,30
6,"Valparaiso, FL","Belleville, IL",9,2,44
6,"Valparaiso, FL","Boston, MA",1,0,5
6,"Valparaiso, FL","Charlotte, NC",25,1,116
6,"Valparaiso, FL","Chicago, IL",2,0,13
6,"Valparaiso, FL","Cincinnati, OH",12,2,57
6,"Valparaiso, FL","Clarksburg/Fairmont, WV",0,1,5
6,"Valparaiso, FL","Columbus, OH",1,1,19
6,"Valparaiso, FL","Dallas, TX",9,0,49
6,"Valparaiso, FL","Dallas/Fort Worth, TX",33,1,132
6,"Valparaiso, FL","Des Moines, IA",3,0,5
6,"Valparaiso, FL","Evansville, IN",2,0,8
6,"Valparaiso, FL","Fayetteville, AR",6,1,31
6,"Valparaiso, FL","Houston, TX",5,0,30
6,"Valparaiso, FL","Indianapolis, IN",5,0,9
6,"Valparaiso, FL","Kansas City, MO",3,0,13
6,"Valparaiso, FL","Knoxville, TN",4,0,16
6,"Valparaiso, FL","Las Vegas, NV",5,0,8
6,"Valparaiso, FL","Lexington, KY",6,0,14
6,"Valparaiso, FL","Little Rock, AR",2,0,8
6,"Valparaiso, FL","Louisville, KY",3,0,14
6,"Valparaiso, FL","Memphis, TN",1,0,8
6,"Valparaiso, FL","Minneapolis, MN",12,0,30
6,"Valparaiso, FL","Nashville, TN",7,0,73
6,"Valparaiso, FL","Newark, NJ",2,0,9
6,"Valparaiso, FL","Oklahoma City, OK",5,0,21
6,"Valparaiso, FL","Omaha, NE",0,0,8
6,"Valparaiso, FL","Peoria, IL",2,0,14
6,"Valparaiso, FL","Philadelphia, PA",2,0,5
6,"Valparaiso, FL","Pittsburgh, PA",4,0,13
6,"Valparaiso, FL","Shreveport, LA",1,0,8
6,"Valparaiso, FL","Springfield, MO",2,0,14
6,"Valparaiso, FL","St. Louis, MO",2,0,9
6,"Valparaiso, FL","Tulsa, OK",3,0,13
6,"Valparaiso, FL","Washington, DC",1,0,34
6,"Valparaiso, FL","Wichita, KS",2,0,14
6,"Victoria, TX","Houston, TX",5,0,51
6,"Waco, TX","Dallas/Fort Worth, TX",31,1,90
6,"Walla Walla, WA","Seattle, WA",9,1,60
6,"Washington, DC","Akron, OH",12,2,30
6,"Washington, DC","Albany, NY",23,2,109
6,"Washington, DC","Anchorage, AK",6,1,30
6,"Washington, DC","Asheville, NC",13,0,60
6,"Washington, DC","Atlanta, GA",144,0,875
6,"Washington, DC","Augusta, GA",10,0,30
6,"Washington, DC","Austin, TX",26,1,108
6,"Washington, DC","Bangor, ME",26,4,89
6,"Washington, DC","Baton Rouge, LA",10,0,25
6,"Washington, DC","Birmingham, AL",21,0,80
6,"Washington, DC","Boston, MA",199,14,927
6,"Washington, DC","Buffalo, NY",17,2,107
6,"Washington, DC","Burlington, VT",26,1,176
6,"Washington, DC","Cedar Rapids/Iowa City, IA",12,0,56
6,"Washington, DC","Charleston, SC",17,0,210
6,"Washington, DC","Charleston/Dunbar, WV",11,2,30
6,"Washington, DC","Charlotte Amalie, VI",3,0,35
6,"Washington, DC","Charlotte, NC",85,6,441
6,"Washington, DC","Chattanooga, TN",9,0,25
6,"Washington, DC","Chicago, IL",183,7,824
6,"Washington, DC","Cincinnati, OH",35,0,178
6,"Washington, DC","Cleveland, OH",21,2,159
6,"Washington, DC","Columbia, SC",17,2,80
6,"Washington, DC","Columbus, OH",31,0,217
6,"Washington, DC","Dallas, TX",28,0,135
6,"Washington, DC","Dallas/Fort Worth, TX",85,5,386
6,"Washington, DC","Dayton, OH",15,1,79
6,"Washington, DC","Denver, CO",91,6,409
6,"Washington, DC","Des Moines, IA",19,0,60
6,"Washington, DC","Detroit, MI",75,3,334
6,"Washington, DC","Fayetteville, AR",14,1,30
6,"Washington, DC","Fort Lauderdale, FL",54,9,234
6,"Washington, DC","Fort Myers, FL",8,1,72
6,"Washington, DC","Grand Rapids, MI",13,1,56
6,"Washington, DC","Greensboro/High Point, NC",9,4,54
6,"Washington, DC","Greer, SC",15,2,79
6,"Washington, DC","Hartford, CT",47,2,207
6,"Washington, DC","Hilton Head, SC",6,1,34
6,"Washington, DC","Honolulu, HI",0,0,5
6,"Washington, DC","Houston, TX",85,7,395
6,"Washington, DC","Huntsville, AL",20,1,108
6,"Washington, DC","Hyannis, MA",2,0,9
6,"Washington, DC","Indianapolis, IN",35,3,281
6,"Washington, DC","Jackson/Vicksburg, MS",7,0,25
6,"Washington, DC","Jacksonville, FL",42,0,216
6,"Washington, DC","Johnstown, PA",5,0,30
6,"Washington, DC","Kansas City, MO",19,0,154
6,"Washington, DC","Key West, FL",3,0,30
6,"Washington, DC","Knoxville, TN",23,0,85
6,"Washington, DC","Lansing, MI",6,0,25
6,"Washington, DC","Las Vegas, NV",10,1,90
6,"Washington, DC","Lexington, KY",6,1,25
6,"Washington, DC","Little Rock, AR",10,0,30
6,"Washington, DC","Los Angeles, CA",55,4,356
6,"Washington, DC","Louisville, KY",19,0,141
6,"Washington, DC","Madison, WI",20,2,84
6,"Washington, DC","Manchester, NH",13,2,110
6,"Washington, DC","Martha's Vineyard, MA",6,1,43
6,"Washington, DC","Memphis, TN",15,0,85
6,"Washington, DC","Miami, FL",78,23,328
6,"Washington, DC","Milwaukee, WI",28,0,111
6,"Washington, DC","Minneapolis, MN",73,2,285
6,"Washington, DC","Montgomery, AL",9,0,25
6,"Washington, DC","Myrtle Beach, SC",9,1,73
6,"Washington, DC","Nantucket, MA",9,0,52
6,"Washington, DC","Nashville, TN",72,2,435
6,"Washington, DC","New Orleans, LA",40,1,208
6,"Washington, DC","New York, NY",165,42,705
6,"Washington, DC","Newark, NJ",35,7,116
6,"Washington, DC","Norfolk, VA",25,3,132
6,"Washington, DC","Oklahoma City, OK",10,0,60
6,"Washington, DC","Omaha, NE",9,0,55
6,"Washington, DC","Orlando, FL",122,3,536
6,"Washington, DC","Panama City, FL",11,1,34
6,"Washington, DC","Pensacola, FL",28,0,90
6,"Washington, DC","Philadelphia, PA",18,3,119
6,"Washington, DC","Phoenix, AZ",40,0,180
6,"Washington, DC","Pittsburgh, PA",28,1,145
6,"Washington, DC","Portland, ME",28,4,184
6,"Washington, DC","Portland, OR",21,0,60
6,"Washington, DC","Providence, RI",32,5,215
6,"Washington, DC","Punta Gorda, FL",4,0,9
6,"Washington, DC","Raleigh/Durham, NC",65,1,277
6,"Washington, DC","Rochester, NY",23,3,111
6,"Washington, DC","Sacramento, CA",5,1,30
6,"Washington, DC","Salt Lake City, UT",5,0,60
6,"Washington, DC","San Antonio, TX",12,0,54
6,"Washington, DC","San Diego, CA",15,0,120
6,"Washington, DC","San Francisco, CA",63,0,300
6,"Washington, DC","San Juan, PR",11,0,70
6,"Washington, DC","Sarasota/Bradenton, FL",7,0,40
6,"Washington, DC","Savannah, GA",11,0,64
6,"Washington, DC","Seattle, WA",96,2,330
6,"Washington, DC","St. Louis, MO",29,0,189
6,"Washington, DC","Syracuse, NY",14,1,100
6,"Washington, DC","Tallahassee, FL",10,0,30
6,"Washington, DC","Tampa, FL",51,1,239
6,"Washington, DC","Traverse City, MI",7,0,26
6,"Washington, DC","Tulsa, OK",5,0,30
6,"Washington, DC","Valparaiso, FL",3,0,34
6,"Washington, DC","West Palm Beach/Palm Beach, FL",18,3,118
6,"Washington, DC","White Plains, NY",22,6,105
6,"Washington, DC","Wichita, KS",10,0,30
6,"Washington, DC","Wilmington, NC",10,1,63
6,"West Palm Beach/Palm Beach, FL","Asheville, NC",2,0,16
6,"West Palm Beach/Palm Beach, FL","Atlanta, GA",53,2,363
6,"West Palm Beach/Palm Beach, FL","Atlantic City, NJ",5,0,30
6,"West Palm Beach/Palm Beach, FL","Baltimore, MD",17,3,92
6,"West Palm Beach/Palm Beach, FL","Boston, MA",46,3,140
6,"West Palm Beach/Palm Beach, FL","Charlotte, NC",38,4,150
6,"West Palm Beach/Palm Beach, FL","Chicago, IL",19,1,34
6,"West Palm Beach/Palm Beach, FL","Cincinnati, OH",2,0,9
6,"West Palm Beach/Palm Beach, FL","Dallas/Fort Worth, TX",24,3,84
6,"West Palm Beach/Palm Beach, FL","Detroit, MI",9,0,30
6,"West Palm Beach/Palm Beach, FL","Hartford, CT",2,0,30
6,"West Palm Beach/Palm Beach, FL","Islip, NY",18,1,73
6,"West Palm Beach/Palm Beach, FL","New York, NY",93,10,349
6,"West Palm Beach/Palm Beach, FL","Newark, NJ",49,12,210
6,"West Palm Beach/Palm Beach, FL","Philadelphia, PA",27,7,111
6,"West Palm Beach/Palm Beach, FL","Pittsburgh, PA",4,0,8
6,"West Palm Beach/Palm Beach, FL","Providence, RI",5,0,30
6,"West Palm Beach/Palm Beach, FL","San Juan, PR",1,1,4
6,"West Palm Beach/Palm Beach, FL","Washington, DC",20,4,118
6,"West Palm Beach/Palm Beach, FL","White Plains, NY",32,3,132
6,"West Yellowstone, MT","Denver, CO",3,0,10
6,"West Yellowstone, MT","Salt Lake City, UT",8,3,52
6,"White Plains, NY","Atlanta, GA",28,0,171
6,"White Plains, NY","Charleston, SC",2,0,30
6,"White Plains, NY","Charlotte, NC",15,3,140
6,"White Plains, NY","Chicago, IL",14,2,90
6,"White Plains, NY","Detroit, MI",24,1,60
6,"White Plains, NY","Fort Lauderdale, FL",6,3,60
6,"White Plains, NY","Fort Myers, FL",4,0,30
6,"White Plains, NY","Nantucket, MA",6,0,48
6,"White Plains, NY","Orlando, FL",9,1,90
6,"White Plains, NY","Tampa, FL",1,0,30
6,"White Plains, NY","Washington, DC",26,1,105
6,"White Plains, NY","West Palm Beach/Palm Beach, FL",30,3,132
6,"Wichita Falls, TX","Dallas/Fort Worth, TX",6,1,60
6,"Wichita, KS","Atlanta, GA",6,0,89
6,"Wichita, KS","Chicago, IL",29,0,114
6,"Wichita, KS","Dallas/Fort Worth, TX",58,4,248
6,"Wichita, KS","Denver, CO",48,2,179
6,"Wichita, KS","Houston, TX",15,1,60
6,"Wichita, KS","Las Vegas, NV",2,0,39
6,"Wichita, KS","Los Angeles, CA",3,0,9
6,"Wichita, KS","Miami, FL",0,0,1
6,"Wichita, KS","Minneapolis, MN",12,0,30
6,"Wichita, KS","Phoenix, AZ",2,0,43
6,"Wichita, KS","Sanford, FL",5,0,9
6,"Wichita, KS","St. Louis, MO",6,0,55
6,"Wichita, KS","St. Petersburg, FL",2,0,8
6,"Wichita, KS","Valparaiso, FL",2,0,14
6,"Wichita, KS","Washington, DC",4,0,30
6,"Williston, ND","Denver, CO",27,0,110
6,"Williston, ND","Minneapolis, MN",17,0,60
6,"Wilmington, NC","Atlanta, GA",16,0,117
6,"Wilmington, NC","Boston, MA",12,1,36
6,"Wilmington, NC","Charlotte, NC",45,3,214
6,"Wilmington, NC","Chicago, IL",3,1,37
6,"Wilmington, NC","Dallas/Fort Worth, TX",12,0,60
6,"Wilmington, NC","Miami, FL",2,0,26
6,"Wilmington, NC","Minneapolis, MN",7,0,14
6,"Wilmington, NC","New York, NY",32,6,163
6,"Wilmington, NC","Philadelphia, PA",0,0,1
6,"Wilmington, NC","Washington, DC",17,1,63
6,"Worcester, MA","Fort Lauderdale, FL",7,2,30
6,"Worcester, MA","New York, NY",7,4,55
6,"Worcester, MA","Orlando, FL",6,0,30
6,"Wrangell, AK","Ketchikan, AK",4,0,30
6,"Wrangell, AK","Petersburg, AK",0,0,30
6,"Yakutat, AK","Cordova, AK",2,0,30
6,"Yakutat, AK","Juneau, AK",4,0,30
6,"Yuma, AZ","Dallas/Fort Worth, TX",6,0,30
6,"Yuma, AZ","Phoenix, AZ",13,0,88
7,"Aberdeen, SD","Minneapolis, MN",15,0,62
7,"Abilene, TX","Dallas/Fort Worth, TX",35,0,149
7,"Adak Island, AK","Anchorage, AK",2,0,9
7,"Aguadilla, PR","Fort Lauderdale, FL",4,0,31
7,"Aguadilla, PR","New York, NY",10,0,62
7,"Aguadilla, PR","Newark, NJ",8,2,31
7,"Aguadilla, PR","Orlando, FL",18,0,73
7,"Akron, OH","Charlotte, NC",42,2,116
7,"Akron, OH","Chicago, IL",28,1,92
7,"Akron, OH","Fort Lauderdale, FL",4,0,9
7,"Akron, OH","Myrtle Beach, SC",3,0,8
7,"Akron, OH","Nashville, TN",1,0,8
7,"Akron, OH","Punta Gorda, FL",3,0,13
7,"Akron, OH","Sanford, FL",1,0,8
7,"Akron, OH","Sarasota/Bradenton, FL",4,1,17
7,"Akron, OH","Savannah, GA",8,0,21
7,"Akron, OH","St. Petersburg, FL",3,1,9
7,"Akron, OH","Washington, DC",10,0,31
7,"Albany, GA","Atlanta, GA",24,3,62
7,"Albany, NY","Atlanta, GA",24,10,91
7,"Albany, NY","Baltimore, MD",33,0,141
7,"Albany, NY","Charlotte, NC",65,4,122
7,"Albany, NY","Chicago, IL",62,4,203
7,"Albany, NY","Dallas/Fort Worth, TX",9,0,31
7,"Albany, NY","Denver, CO",8,0,31
7,"Albany, NY","Detroit, MI",24,7,116
7,"Albany, NY","Fort Lauderdale, FL",4,0,31
7,"Albany, NY","Myrtle Beach, SC",3,1,13
7,"Albany, NY","Nashville, TN",0,1,9
7,"Albany, NY","New York, NY",6,6,54
7,"Albany, NY","Orlando, FL",15,1,70
7,"Albany, NY","Punta Gorda, FL",3,0,8
7,"Albany, NY","Sanford, FL",0,0,8
7,"Albany, NY","St. Petersburg, FL",7,0,14
7,"Albany, NY","Tampa, FL",1,0,4
7,"Albany, NY","Washington, DC",41,10,115
7,"Albuquerque, NM","Atlanta, GA",16,8,79
7,"Albuquerque, NM","Austin, TX",18,0,62
7,"Albuquerque, NM","Baltimore, MD",12,0,35
7,"Albuquerque, NM","Burbank, CA",8,0,31
7,"Albuquerque, NM","Chicago, IL",35,2,124
7,"Albuquerque, NM","Dallas, TX",26,1,144
7,"Albuquerque, NM","Dallas/Fort Worth, TX",69,4,228
7,"Albuquerque, NM","Denver, CO",40,3,255
7,"Albuquerque, NM","Houston, TX",22,6,128
7,"Albuquerque, NM","Kansas City, MO",13,0,31
7,"Albuquerque, NM","Las Vegas, NV",53,2,191
7,"Albuquerque, NM","Long Beach, CA",2,0,31
7,"Albuquerque, NM","Los Angeles, CA",31,0,199
7,"Albuquerque, NM","Minneapolis, MN",2,2,31
7,"Albuquerque, NM","New York, NY",19,0,31
7,"Albuquerque, NM","Oakland, CA",1,0,31
7,"Albuquerque, NM","Orlando, FL",10,0,20
7,"Albuquerque, NM","Phoenix, AZ",58,0,264
7,"Albuquerque, NM","Salt Lake City, UT",7,2,89
7,"Albuquerque, NM","San Antonio, TX",3,0,8
7,"Albuquerque, NM","San Diego, CA",19,0,62
7,"Albuquerque, NM","San Francisco, CA",4,0,21
7,"Albuquerque, NM","Seattle, WA",9,0,31
7,"Alexandria, LA","Atlanta, GA",21,5,85
7,"Alexandria, LA","Dallas/Fort Worth, TX",19,0,92
7,"Allentown/Bethlehem/Easton, PA","Atlanta, GA",20,7,90
7,"Allentown/Bethlehem/Easton, PA","Charlotte, NC",26,3,91
7,"Allentown/Bethlehem/Easton, PA","Chicago, IL",0,0,1
7,"Allentown/Bethlehem/Easton, PA","Denver, CO",1,0,8
7,"Allentown/Bethlehem/Easton, PA","Fort Lauderdale, FL",0,0,8
7,"Allentown/Bethlehem/Easton, PA","Melbourne, FL",1,1,9
7,"Allentown/Bethlehem/Easton, PA","Myrtle Beach, SC",6,2,30
7,"Allentown/Bethlehem/Easton, PA","Nashville, TN",3,0,8
7,"Allentown/Bethlehem/Easton, PA","Orlando, FL",1,0,8
7,"Allentown/Bethlehem/Easton, PA","Punta Gorda, FL",6,0,22
7,"Allentown/Bethlehem/Easton, PA","Sanford, FL",13,1,61
7,"Allentown/Bethlehem/Easton, PA","Sarasota/Bradenton, FL",1,0,8
7,"Allentown/Bethlehem/Easton, PA","St. Petersburg, FL",5,1,31
7,"Alpena, MI","Detroit, MI",11,2,52
7,"Amarillo, TX","Austin, TX",6,0,16
7,"Amarillo, TX","Dallas, TX",8,0,113
7,"Amarillo, TX","Dallas/Fort Worth, TX",60,0,230
7,"Amarillo, TX","Denver, CO",9,0,48
7,"Amarillo, TX","Houston, TX",10,2,27
7,"Amarillo, TX","Las Vegas, NV",10,0,31
7,"Anchorage, AK","Adak Island, AK",1,0,9
7,"Anchorage, AK","Atlanta, GA",22,4,31
7,"Anchorage, AK","Barrow, AK",9,2,31
7,"Anchorage, AK","Bethel, AK",13,1,62
7,"Anchorage, AK","Chicago, IL",53,3,155
7,"Anchorage, AK","Cordova, AK",0,0,31
7,"Anchorage, AK","Dallas/Fort Worth, TX",8,0,62
7,"Anchorage, AK","Deadhorse, AK",2,1,50
7,"Anchorage, AK","Denver, CO",11,1,97
7,"Anchorage, AK","Detroit, MI",5,2,15
7,"Anchorage, AK","Dillingham, AK",3,0,31
7,"Anchorage, AK","Fairbanks, AK",10,0,55
7,"Anchorage, AK","Honolulu, HI",3,0,31
7,"Anchorage, AK","Houston, TX",8,3,31
7,"Anchorage, AK","Juneau, AK",25,1,124
7,"Anchorage, AK","King Salmon, AK",10,0,46
7,"Anchorage, AK","Kodiak, AK",11,1,79
7,"Anchorage, AK","Kotzebue, AK",2,0,31
7,"Anchorage, AK","Las Vegas, NV",0,0,8
7,"Anchorage, AK","Los Angeles, CA",4,0,35
7,"Anchorage, AK","Minneapolis, MN",32,5,124
7,"Anchorage, AK","New York, NY",6,0,31
7,"Anchorage, AK","Newark, NJ",11,1,31
7,"Anchorage, AK","Nome, AK",9,0,31
7,"Anchorage, AK","Phoenix, AZ",7,0,31
7,"Anchorage, AK","Portland, OR",4,0,31
7,"Anchorage, AK","Salt Lake City, UT",6,2,33
7,"Anchorage, AK","San Diego, CA",1,0,4
7,"Anchorage, AK","San Francisco, CA",16,1,70
7,"Anchorage, AK","Seattle, WA",200,15,869
7,"Anchorage, AK","Washington, DC",9,0,31
7,"Appleton, WI","Atlanta, GA",2,1,32
7,"Appleton, WI","Charlotte, NC",15,0,31
7,"Appleton, WI","Chicago, IL",44,5,142
7,"Appleton, WI","Dallas/Fort Worth, TX",3,0,31
7,"Appleton, WI","Denver, CO",4,0,39
7,"Appleton, WI","Detroit, MI",11,0,62
7,"Appleton, WI","Las Vegas, NV",3,2,18
7,"Appleton, WI","Minneapolis, MN",36,2,85
7,"Appleton, WI","Nashville, TN",1,0,14
7,"Appleton, WI","Newark, NJ",1,1,9
7,"Appleton, WI","Phoenix, AZ",0,1,18
7,"Appleton, WI","Portland, OR",1,0,8
7,"Appleton, WI","Punta Gorda, FL",2,0,9
7,"Appleton, WI","Sanford, FL",1,0,13
7,"Appleton, WI","Savannah, GA",2,1,4
7,"Appleton, WI","St. Petersburg, FL",2,0,17
7,"Arcata/Eureka, CA","Denver, CO",8,0,26
7,"Arcata/Eureka, CA","Los Angeles, CA",5,0,31
7,"Arcata/Eureka, CA","San Francisco, CA",15,1,84
7,"Asheville, NC","Atlanta, GA",48,13,193
7,"Asheville, NC","Austin, TX",6,0,9
7,"Asheville, NC","Baltimore, MD",6,0,8
7,"Asheville, NC","Boston, MA",10,1,49
7,"Asheville, NC","Charlotte, NC",45,10,126
7,"Asheville, NC","Chicago, IL",54,3,140
7,"Asheville, NC","Concord, NC",1,0,1
7,"Asheville, NC","Dallas/Fort Worth, TX",28,1,65
7,"Asheville, NC","Denver, CO",13,1,48
7,"Asheville, NC","Fort Lauderdale, FL",27,4,71
7,"Asheville, NC","Houston, TX",5,0,9
7,"Asheville, NC","Key West, FL",0,0,8
7,"Asheville, NC","Las Vegas, NV",0,0,8
7,"Asheville, NC","Miami, FL",9,0,31
7,"Asheville, NC","Minneapolis, MN",16,1,39
7,"Asheville, NC","New York, NY",24,5,96
7,"Asheville, NC","Newark, NJ",19,3,74
7,"Asheville, NC","Orlando, FL",8,1,18
7,"Asheville, NC","Philadelphia, PA",4,0,9
7,"Asheville, NC","Phoenix, AZ",3,1,9
7,"Asheville, NC","Punta Gorda, FL",13,1,31
7,"Asheville, NC","Sanford, FL",14,1,53
7,"Asheville, NC","Sarasota/Bradenton, FL",5,1,13
7,"Asheville, NC","St. Petersburg, FL",15,1,58
7,"Asheville, NC","Valparaiso, FL",2,0,4
7,"Asheville, NC","Washington, DC",35,2,62
7,"Asheville, NC","West Palm Beach/Palm Beach, FL",0,0,16
7,"Ashland, WV","Myrtle Beach, SC",1,3,22
7,"Ashland, WV","Punta Gorda, FL",7,0,8
7,"Ashland, WV","Sanford, FL",6,0,17
7,"Ashland, WV","St. Petersburg, FL",12,3,31
7,"Ashland, WV","Valparaiso, FL",4,1,13
7,"Aspen, CO","Atlanta, GA",17,0,31
7,"Aspen, CO","Austin, TX",9,0,31
7,"Aspen, CO","Chicago, IL",14,1,62
7,"Aspen, CO","Dallas/Fort Worth, TX",33,0,126
7,"Aspen, CO","Denver, CO",51,2,245
7,"Aspen, CO","Houston, TX",16,4,61
7,"Aspen, CO","Los Angeles, CA",24,2,124
7,"Aspen, CO","San Francisco, CA",4,1,31
7,"Atlanta, GA","Albany, GA",21,3,62
7,"Atlanta, GA","Albany, NY",34,9,91
7,"Atlanta, GA","Albuquerque, NM",23,8,79
7,"Atlanta, GA","Alexandria, LA",22,6,85
7,"Atlanta, GA","Allentown/Bethlehem/Easton, PA",27,7,90
7,"Atlanta, GA","Anchorage, AK",16,4,31
7,"Atlanta, GA","Appleton, WI",14,1,32
7,"Atlanta, GA","Asheville, NC",53,12,193
7,"Atlanta, GA","Aspen, CO",6,0,31
7,"Atlanta, GA","Augusta, GA",43,15,175
7,"Atlanta, GA","Austin, TX",161,26,383
7,"Atlanta, GA","Baltimore, MD",211,23,499
7,"Atlanta, GA","Baton Rouge, LA",34,10,136
7,"Atlanta, GA","Birmingham, AL",89,23,253
