month,origin_city,bool_carrier_delay_min,bool_weather_delay_min,bool_traffic_delay_min,bool_security_delay_min,bool_late_aircraft_delay_min,is_late,cancelled,flight_number
9,"Niagara Falls, NY",2,0,2,0,2,3,1,18
9,"Nome, AK",1,0,2,0,3,3,0,31
9,"Norfolk, VA",133,12,184,1,144,280,7,1888
9,"North Bend/Coos Bay, OR",4,1,2,0,7,14,0,39
9,"North Platte, NE",3,0,4,0,6,8,0,52
9,"Oakland, CA",256,6,203,0,291,486,13,3393
9,"Oklahoma City, OK",149,20,114,2,119,255,1,1913
9,"Omaha, NE",110,8,108,0,92,210,1,1901
9,"Ontario, CA",127,10,135,1,177,293,7,2316
9,"Orlando, FL",854,181,1105,18,794,1797,48,10764
9,"Pago Pago, TT",1,0,0,0,0,1,0,10
9,"Palm Springs, CA",45,3,64,0,40,110,1,719
9,"Panama City, FL",42,6,39,0,58,87,18,716
9,"Pasco/Kennewick/Richland, WA",29,8,19,0,7,49,1,424
9,"Pellston, MI",6,2,2,0,0,9,0,69
9,"Pensacola, FL",60,11,62,2,74,121,4,1096
9,"Peoria, IL",32,3,39,1,31,64,4,323
9,"Petersburg, AK",0,0,3,1,4,6,1,60
9,"Philadelphia, PA",900,13,962,9,772,1599,43,9023
9,"Phoenix, AZ",1197,15,775,13,1086,2006,31,15406
9,"Pittsburgh, PA",191,17,250,2,188,420,11,3764
9,"Plattsburgh, NY",1,0,3,0,2,3,1,19
9,"Pocatello, ID",1,0,0,0,0,1,0,56
9,"Ponce, PR",1,0,2,0,3,3,0,49
9,"Portland, ME",78,14,97,0,80,190,2,1395
9,"Portland, OR",312,14,392,1,294,672,13,5244
9,"Portsmouth, NH",1,1,2,0,4,5,0,22
9,"Prescott, AZ",2,1,1,0,1,4,0,60
9,"Presque Isle/Houlton, ME",2,0,0,0,0,2,0,25
9,"Providence, RI",77,1,97,0,73,150,6,1352
9,"Provo, UT",18,0,10,0,7,21,0,142
9,"Punta Gorda, FL",29,9,17,1,18,44,5,286
9,"Raleigh/Durham, NC",381,47,466,2,427,818,50,5104
9,"Rapid City, SD",45,4,42,0,32,67,0,547
9,"Redding, CA",6,2,16,0,12,23,0,150
9,"Reno, NV",125,10,154,3,159,285,4,1869
9,"Rhinelander, WI",1,3,4,0,0,6,0,69
9,"Richmond, VA",89,9,110,0,77,177,5,1468
9,"Riverton/Lander, WY",2,1,6,0,5,7,0,60
9,"Roanoke, VA",18,2,8,0,16,26,2,218
9,"Rochester, MN",14,0,10,0,9,20,0,138
9,"Rochester, NY",67,12,71,1,50,126,2,1040
9,"Rock Springs, WY",4,0,4,0,1,5,0,60
9,"Rockford, IL",6,1,5,0,2,10,1,66
9,"Roswell, NM",7,6,10,0,6,18,0,90
9,"Sacramento, CA",310,24,325,1,374,662,20,4870
9,"Saginaw/Bay City/Midland, MI",12,2,3,0,7,21,0,192
9,"Saipan, TT",0,1,1,0,0,1,1,30
9,"Salina, KS",5,1,0,0,5,11,0,60
9,"Salt Lake City, UT",769,61,555,1,378,1185,13,9281
9,"San Angelo, TX",14,0,8,0,5,21,1,90
9,"San Antonio, TX",195,9,192,2,266,426,5,3444
9,"San Diego, CA",568,60,1072,2,945,1605,23,7942
9,"San Francisco, CA",953,42,1136,5,964,1995,38,11767
9,"San Jose, CA",251,14,346,1,325,615,16,4457
9,"San Juan, PR",185,13,151,1,159,307,12,2068
9,"San Luis Obispo, CA",36,7,27,1,27,70,3,483
9,"Sanford, FL",50,26,42,0,37,94,4,501
9,"Santa Ana, CA",200,17,243,2,267,457,17,3516
9,"Santa Barbara, CA",30,1,28,0,42,69,0,639
9,"Santa Fe, NM",37,7,27,0,14,59,0,327
9,"Santa Maria, CA",1,3,2,0,5,6,0,9
9,"Santa Rosa, CA",17,8,54,0,38,75,1,345
9,"Sarasota/Bradenton, FL",30,6,38,0,64,99,42,857
9,"Sault Ste. Marie, MI",4,4,2,0,0,8,0,60
9,"Savannah, GA",125,20,91,1,107,205,11,1494
9,"Scottsbluff, NE",4,1,3,0,0,6,1,52
9,"Scranton/Wilkes-Barre, PA",10,1,12,1,12,20,3,127
9,"Seattle, WA",1576,100,1912,15,1221,3037,48,14805
9,"Sheridan, WY",6,0,2,0,0,6,0,60
9,"Shreveport, LA",25,5,23,0,28,53,1,388
9,"Sioux City, IA",6,0,5,0,7,13,0,60
9,"Sioux Falls, SD",44,11,31,1,23,69,0,548
9,"Sitka, AK",3,1,12,1,12,14,1,128
9,"South Bend, IN",74,11,40,0,24,100,3,580
9,"Spokane, WA",69,19,91,0,87,184,3,1514
9,"Springfield, MO",99,11,79,0,81,153,1,900
9,"St. George, UT",15,2,10,0,3,20,0,266
9,"St. Louis, MO",334,27,308,1,377,646,26,5496
9,"St. Petersburg, FL",50,14,43,0,40,87,35,479
9,"State College, PA",2,0,1,0,2,4,0,30
9,"Stillwater, OK",4,1,5,0,0,6,0,60
9,"Stockton, CA",12,0,9,2,11,17,0,39
9,"Sun Valley/Hailey/Ketchum, ID",8,0,5,0,0,10,0,137
9,"Syracuse, NY",69,7,70,1,53,124,4,1039
9,"Tallahassee, FL",30,9,39,0,40,69,35,542
9,"Tampa, FL",373,106,459,1,450,820,300,5440
9,"Texarkana, AR",2,0,3,0,5,7,0,60
9,"Toledo, OH",3,1,0,0,0,3,1,9
9,"Traverse City, MI",36,2,40,0,23,62,0,404
9,"Trenton, NJ",1,0,1,0,5,5,3,67
9,"Tucson, AZ",66,11,78,0,72,155,0,1534
9,"Tulsa, OK",73,5,72,0,92,159,0,1467
9,"Twin Falls, ID",2,0,2,0,0,2,0,56
9,"Tyler, TX",7,1,9,0,6,12,0,90
9,"Valdosta, GA",2,1,4,0,3,7,9,60
9,"Valparaiso, FL",60,2,61,0,77,119,9,778
9,"Victoria, TX",7,1,2,0,2,10,0,56
9,"Waco, TX",10,3,9,0,8,18,0,90
9,"Walla Walla, WA",2,0,8,0,7,12,0,60
9,"Washington, DC",1044,63,1243,12,1044,2135,108,15859
9,"West Palm Beach/Palm Beach, FL",140,44,130,0,162,281,3,1788
9,"West Yellowstone, MT",3,1,0,0,1,5,1,60
9,"White Plains, NY",71,10,75,0,60,137,6,993
9,"Wichita Falls, TX",3,1,1,0,1,4,0,60
9,"Wichita, KS",46,3,57,1,44,102,0,819
9,"Williston, ND",15,1,10,3,2,25,0,172
9,"Wilmington, NC",33,16,45,0,53,92,10,715
9,"Worcester, MA",4,0,9,0,3,11,0,98
9,"Wrangell, AK",2,0,4,0,3,5,1,60
9,"Yakutat, AK",3,0,2,2,9,10,0,60
9,"Yuma, AZ",6,0,5,0,5,11,0,167
10,"Aberdeen, SD",10,1,1,0,0,11,0,62
10,"Abilene, TX",4,0,2,0,4,7,0,149
10,"Adak Island, AK",1,0,0,0,0,1,1,9
10,"Aguadilla, PR",6,2,7,0,14,19,5,146
10,"Akron, OH",20,0,14,0,15,32,6,280
10,"Albany, GA",5,0,1,0,0,5,0,62
10,"Albany, NY",61,4,40,2,46,101,15,1091
10,"Albuquerque, NM",153,1,127,4,135,255,5,2400
10,"Alexandria, LA",22,4,5,0,11,32,0,176
10,"Allentown/Bethlehem/Easton, PA",20,1,12,1,20,29,11,363
10,"Alpena, MI",3,0,1,0,0,4,0,52
10,"Amarillo, TX",15,0,20,0,35,55,1,462
10,"Anchorage, AK",72,32,119,0,56,172,16,1333
10,"Appleton, WI",58,3,24,0,15,72,5,563
10,"Arcata/Eureka, CA",15,7,11,0,10,35,1,179
10,"Asheville, NC",63,6,85,0,97,161,85,1093
10,"Ashland, WV",3,1,2,0,2,4,2,17
10,"Aspen, CO",58,10,26,0,18,84,3,498
10,"Atlanta, GA",2249,44,1342,11,1024,3014,256,29837
10,"Atlantic City, NJ",13,0,12,0,11,19,10,213
10,"Augusta, GA",30,26,42,0,24,78,3,344
10,"Austin, TX",516,11,469,12,558,932,43,7398
10,"Bakersfield, CA",18,0,5,0,6,26,0,259
10,"Baltimore, MD",773,2,364,6,638,1050,121,8402
10,"Bangor, ME",38,1,27,1,32,67,7,548
10,"Barrow, AK",0,2,4,1,7,7,1,31
10,"Baton Rouge, LA",26,1,26,0,20,42,0,428
10,"Beaumont/Port Arthur, TX",4,2,1,0,2,8,0,62
10,"Belleville, IL",2,2,4,0,8,11,5,78
10,"Bellingham, WA",20,3,19,0,12,32,0,174
10,"Bemidji, MN",7,0,0,0,0,7,0,62
10,"Bend/Redmond, OR",42,4,36,0,22,75,0,500
10,"Bethel, AK",4,0,9,3,5,11,0,62
10,"Billings, MT",23,3,20,0,18,41,0,367
10,"Binghamton, NY",0,0,0,0,0,0,0,31
10,"Birmingham, AL",99,5,85,1,88,175,7,1623
10,"Bishop, CA",0,0,0,0,0,0,0,2
10,"Bismarck/Mandan, ND",20,3,6,0,11,31,2,375
10,"Bloomington/Normal, IL",7,0,2,0,1,8,2,141
10,"Boise, ID",126,6,104,0,92,222,1,1991
10,"Boston, MA",1095,11,942,8,744,1670,99,13035
10,"Bozeman, MT",32,3,42,0,37,75,1,729
10,"Brainerd, MN",2,1,1,1,0,4,0,52
10,"Bristol/Johnson City/Kingsport, TN",10,2,11,0,10,26,1,256
10,"Brownsville, TX",10,1,5,0,8,19,0,196
10,"Brunswick, GA",8,3,3,0,0,11,0,81
10,"Buffalo, NY",111,3,71,2,118,192,20,2032
10,"Burbank, CA",169,7,270,1,262,480,17,2886
10,"Burlington, VT",67,4,59,1,56,117,1,904
10,"Butte, MT",0,0,0,0,0,0,0,57
10,"Casper, WY",24,2,9,0,4,29,2,217
10,"Cedar City, UT",3,1,2,0,0,4,0,52
10,"Cedar Rapids/Iowa City, IA",60,2,47,1,41,98,4,754
10,"Champaign/Urbana, IL",5,0,5,0,2,8,0,118
10,"Charleston, SC",98,4,108,1,117,202,2,2253
10,"Charleston/Dunbar, WV",29,0,36,0,22,58,0,328
10,"Charlotte Amalie, VI",19,5,15,0,22,37,3,278
10,"Charlotte, NC",2107,117,1693,34,1957,3296,173,19752
10,"Charlottesville, VA",24,1,42,0,20,56,0,359
10,"Chattanooga, TN",41,3,27,1,34,67,3,628
10,"Cheyenne, WY",3,1,2,0,2,6,0,58
10,"Chicago, IL",2508,43,1838,8,1902,4028,160,31955
10,"Christiansted, VI",4,1,4,0,8,11,2,48
10,"Cincinnati, OH",209,4,188,0,170,375,44,3580
10,"Clarksburg/Fairmont, WV",2,0,2,0,3,3,1,9
10,"Cleveland, OH",182,8,167,1,157,348,38,3581
10,"Cody, WY",4,2,4,0,1,7,0,62
10,"College Station/Bryan, TX",8,2,7,0,7,17,0,117
10,"Colorado Springs, CO",77,10,46,0,50,128,0,1141
10,"Columbia, MO",14,0,10,0,6,22,0,168
10,"Columbia, SC",35,0,42,0,33,75,0,656
10,"Columbus, GA",5,0,2,0,4,7,0,84
10,"Columbus, MS",0,0,2,0,0,2,0,62
10,"Columbus, OH",169,7,177,0,167,336,51,3912
10,"Concord, NC",5,0,3,0,8,7,3,46
10,"Cordova, AK",0,0,6,0,7,7,1,62
10,"Corpus Christi, TX",13,0,17,0,13,30,1,326
10,"Dallas, TX",577,3,428,2,590,881,37,6140
10,"Dallas/Fort Worth, TX",3050,56,1595,17,2208,4281,97,27861
10,"Dayton, OH",36,0,17,0,23,55,5,682
10,"Daytona Beach, FL",6,0,5,0,7,13,19,239
10,"Deadhorse, AK",1,1,5,0,5,7,2,50
10,"Decatur, IL",1,0,3,0,2,4,0,53
10,"Denver, CO",2107,61,1363,3,1734,3413,108,26929
10,"Des Moines, IA",84,4,62,0,61,151,5,1332
10,"Detroit, MI",970,46,534,2,326,1305,55,11731
10,"Devils Lake, ND",4,1,2,0,1,5,0,57
10,"Dickinson, ND",4,1,0,0,1,6,0,58
10,"Dodge City, KS",6,0,3,0,5,11,0,53
10,"Dothan, AL",6,0,2,0,7,11,0,62
10,"Duluth, MN",11,2,3,0,1,15,0,230
10,"Durango, CO",26,4,20,1,13,44,0,356
10,"Eagle, CO",10,0,1,0,6,13,0,126
10,"El Paso, TX",74,4,71,0,97,161,3,1613
10,"Elko, NV",0,0,0,0,0,0,0,31
10,"Elmira/Corning, NY",7,4,3,0,4,14,3,87
10,"Escanaba, MI",7,0,0,0,0,7,0,62
10,"Eugene, OR",36,5,33,0,28,70,0,650
10,"Evansville, IN",13,1,4,0,7,18,3,221
10,"Everett, WA",1,0,4,0,2,5,0,64
10,"Fairbanks, AK",8,2,24,0,13,34,3,266
10,"Fargo, ND",44,6,22,0,22,67,0,583
10,"Fayetteville, AR",61,8,52,0,54,121,0,1298
10,"Fayetteville, NC",14,1,26,0,9,41,0,202
10,"Flagstaff, AZ",27,3,15,0,11,42,0,205
10,"Flint, MI",19,1,10,0,12,30,6,177
10,"Fort Dodge, IA",6,0,3,0,5,11,0,53
10,"Fort Lauderdale, FL",632,28,554,18,457,987,69,6766
10,"Fort Myers, FL",88,12,77,1,130,182,194,2370
10,"Fort Smith, AR",3,1,6,0,3,7,0,113
10,"Fort Wayne, IN",57,4,24,0,24,76,11,512
10,"Fresno, CA",71,8,62,0,53,132,5,1098
10,"Gainesville, FL",7,0,7,1,10,18,10,285
10,"Garden City, KS",6,1,5,0,3,10,0,62
10,"Gillette, WY",2,3,2,0,1,7,1,62
10,"Grand Forks, ND",5,2,3,0,1,7,0,111
10,"Grand Island, NE",10,0,6,0,8,17,0,80
10,"Grand Junction, CO",32,2,5,0,11,44,1,404
10,"Grand Rapids, MI",82,5,71,2,73,153,17,1492
10,"Great Falls, MT",12,1,3,0,1,14,0,194
10,"Green Bay, WI",25,1,11,0,11,34,0,370
10,"Greensboro/High Point, NC",54,2,93,0,46,127,1,1087
10,"Greer, SC",88,2,127,0,88,204,3,1465
10,"Guam, TT",2,0,2,0,0,2,0,62
10,"Gulfport/Biloxi, MS",15,0,10,0,16,25,0,299
10,"Gunnison, CO",2,1,1,0,1,4,0,62
10,"Hagerstown, MD",4,1,2,0,4,7,2,28
10,"Hancock/Houghton, MI",9,0,4,1,6,16,0,62
10,"Harlingen/San Benito, TX",25,2,27,0,29,49,0,401
10,"Harrisburg, PA",26,4,18,0,24,47,8,488
10,"Hartford, CT",130,0,81,0,106,197,22,2023
10,"Hattiesburg/Laurel, MS",1,0,1,0,7,8,0,53
10,"Hayden, CO",14,0,2,0,4,15,0,114
10,"Hays, KS",1,0,0,0,2,3,0,53
10,"Helena, MT",8,1,1,0,2,9,0,143
10,"Hibbing, MN",7,1,1,0,0,8,0,52
10,"Hilo, HI",37,0,10,0,44,52,5,551
10,"Hilton Head, SC",13,0,30,0,19,39,0,173
10,"Hobbs, NM",3,0,1,0,2,5,0,62
10,"Honolulu, HI",421,1,92,2,271,538,47,4980
10,"Houston, TX",1184,39,826,4,979,1940,95,15113
10,"Huntsville, AL",86,4,49,2,39,123,0,789
10,"Idaho Falls, ID",33,0,20,1,7,44,0,307
10,"Indianapolis, IN",216,10,196,1,182,398,77,4472
10,"International Falls, MN",7,0,0,0,0,7,0,52
10,"Iron Mountain/Kingsfd, MI",7,0,1,0,0,7,0,62
10,"Islip, NY",20,0,5,0,17,24,10,269
10,"Ithaca/Cortland, NY",1,0,0,0,2,3,0,62
10,"Jackson, WY",16,2,15,0,14,33,0,379
10,"Jackson/Vicksburg, MS",36,4,24,0,28,56,0,615
10,"Jacksonville, FL",144,2,144,0,143,279,19,2586
10,"Jacksonville/Camp Lejeune, NC",9,6,24,0,14,35,0,212
10,"Jamestown, ND",4,0,2,0,2,6,0,57
10,"Johnstown, PA",5,0,6,0,5,10,0,62
10,"Joplin, MO",5,1,1,0,3,9,0,52
10,"Juneau, AK",16,6,22,0,12,41,10,372
10,"Kahului, HI",141,5,52,0,159,217,14,2126
10,"Kalamazoo, MI",9,1,0,0,0,9,0,88
10,"Kalispell, MT",11,2,7,0,7,20,0,267
10,"Kansas City, MO",201,10,204,0,219,399,31,4419
10,"Ketchikan, AK",5,0,9,0,14,17,6,186
10,"Key West, FL",21,4,19,0,32,50,26,560
10,"Killeen, TX",12,0,11,0,9,22,0,175
10,"Knoxville, TN",99,2,97,0,107,180,16,1691
10,"Kodiak, AK",3,0,6,1,7,9,1,62
10,"Kona, HI",82,1,40,1,93,132,9,1365
10,"Kotzebue, AK",0,0,0,1,2,3,5,34
10,"La Crosse, WI",2,0,2,0,1,5,0,40
10,"Lafayette, LA",27,2,8,1,12,33,0,283
10,"Lake Charles, LA",12,2,0,0,4,18,0,92
10,"Lansing, MI",11,2,6,0,4,17,0,114
10,"Laramie, WY",4,2,2,0,2,8,0,53
10,"Laredo, TX",5,1,5,0,8,13,0,152
10,"Las Vegas, NV",1462,56,1588,8,1372,2738,60,17195
10,"Latrobe, PA",1,0,0,0,1,2,3,73
10,"Lawton/Fort Sill, OK",8,0,5,0,6,14,0,92
10,"Lewiston, ID",7,0,3,1,0,8,0,93
10,"Lexington, KY",56,4,61,2,50,115,7,816
10,"Liberal, KS",1,2,3,0,5,8,0,53
10,"Lihue, HI",59,1,30,0,64,97,13,1308
10,"Lincoln, NE",19,6,1,0,4,27,1,242
10,"Little Rock, AR",84,19,79,0,70,150,1,1178
10,"Long Beach, CA",105,11,62,0,132,196,7,1471
10,"Longview, TX",13,0,6,0,0,13,0,62
10,"Los Angeles, CA",1247,75,1207,8,890,2183,51,16856
10,"Louisville, KY",105,3,121,1,98,210,16,2179
10,"Lubbock, TX",23,1,29,0,37,60,0,522
10,"Madison, WI",48,0,45,1,33,86,4,1029
10,"Manchester, NH",41,0,27,0,37,65,2,585
10,"Manhattan/Ft. Riley, KS",2,0,2,0,5,6,0,92
10,"Marquette, MI",5,1,2,0,2,8,0,68
10,"Martha's Vineyard, MA",0,0,2,0,4,4,0,33
10,"Mason City, IA",3,0,0,0,2,5,0,53
10,"Medford, OR",25,6,17,0,10,39,1,382
10,"Melbourne, FL",5,0,11,0,9,16,15,227
10,"Memphis, TN",116,5,98,3,89,195,9,1995
10,"Meridian, MS",6,0,1,0,0,6,0,53
10,"Miami, FL",711,17,417,13,552,1057,156,8299
10,"Midland/Odessa, TX",40,3,37,1,33,77,2,827
10,"Milwaukee, WI",157,7,103,1,117,257,19,2566
10,"Minneapolis, MN",667,30,420,0,229,978,46,11050
10,"Minot, ND",15,1,13,1,5,19,1,207
10,"Mission/McAllen/Edinburg, TX",25,3,27,0,25,54,0,483
10,"Missoula, MT",22,1,23,1,20,45,0,319
10,"Mobile, AL",7,0,8,1,5,15,0,224
10,"Moline, IL",22,0,13,0,15,38,2,408
10,"Monroe, LA",7,0,4,0,6,12,0,182
10,"Monterey, CA",51,2,32,0,28,77,1,461
10,"Montgomery, AL",8,0,6,0,12,18,0,233
10,"Montrose/Delta, CO",1,0,2,0,2,5,0,130
10,"Mosinee, WI",3,0,1,0,2,4,0,62
10,"Myrtle Beach, SC",55,2,78,0,97,151,8,1386
10,"Nantucket, MA",4,0,4,0,4,8,0,74
10,"Nashville, TN",606,10,512,2,591,1035,69,8985
10,"New Orleans, LA",337,4,289,4,330,559,38,4463
10,"New York, NY",1513,30,1318,9,1007,2497,158,24886
10,"Newark, NJ",955,6,921,6,795,1699,129,11260
10,"Newburgh/Poughkeepsie, NY",3,0,3,0,5,5,2,34
10,"Niagara Falls, NY",3,0,2,0,2,5,1,21
10,"Nome, AK",2,0,5,2,5,6,2,32
10,"Norfolk, VA",112,8,142,1,126,250,9,1936
10,"North Bend/Coos Bay, OR",3,1,3,0,3,7,0,36
10,"North Platte, NE",2,0,1,0,2,4,0,52
10,"Oakland, CA",240,8,214,0,250,446,14,3382
10,"Oklahoma City, OK",143,3,114,2,98,247,5,2063
10,"Omaha, NE",127,8,97,0,91,213,6,2064
10,"Ontario, CA",141,3,119,0,140,257,6,2388
10,"Orlando, FL",847,16,508,11,709,1290,929,12289
10,"Pago Pago, TT",0,0,0,0,0,0,0,9
10,"Palm Springs, CA",69,4,77,3,59,133,0,1142
10,"Panama City, FL",32,1,22,1,43,67,0,653
10,"Pasco/Kennewick/Richland, WA",41,3,12,0,8,47,0,500
10,"Pellston, MI",4,1,2,1,0,6,0,52
10,"Pensacola, FL",71,0,59,2,64,105,6,1077
10,"Peoria, IL",26,5,17,0,18,44,7,323
10,"Petersburg, AK",0,0,3,0,5,5,1,62
10,"Philadelphia, PA",746,12,636,7,564,1203,89,9363
10,"Phoenix, AZ",1567,26,1073,16,1326,2533,42,17442
10,"Pittsburgh, PA",169,10,201,0,159,342,53,3928
10,"Plattsburgh, NY",3,0,1,0,2,4,6,43
10,"Pocatello, ID",1,0,0,0,0,1,0,53
10,"Ponce, PR",0,0,2,0,2,3,4,38
10,"Portland, ME",119,14,74,0,75,183,3,1307
10,"Portland, OR",286,12,352,3,266,595,17,5258
10,"Portsmouth, NH",5,0,4,0,1,6,3,26
10,"Prescott, AZ",6,0,6,0,2,6,0,62
10,"Presque Isle/Houlton, ME",1,0,1,0,0,2,0,31
10,"Providence, RI",85,2,63,0,75,134,17,1446
10,"Provo, UT",35,2,22,0,11,49,0,218
10,"Punta Gorda, FL",39,19,32,2,36,77,57,521
10,"Raleigh/Durham, NC",362,5,400,0,339,671,46,5358
10,"Rapid City, SD",24,5,25,0,15,45,1,499
10,"Redding, CA",18,0,8,0,7,25,0,151
10,"Reno, NV",121,14,155,3,122,267,5,1860
10,"Rhinelander, WI",6,0,0,0,0,6,0,62
10,"Richmond, VA",64,5,90,0,71,162,6,1602
10,"Riverton/Lander, WY",6,1,4,0,4,11,0,62
10,"Roanoke, VA",29,2,25,0,25,47,3,281
10,"Rochester, MN",8,2,5,0,4,11,0,135
10,"Rochester, NY",72,2,60,1,63,114,4,1054
10,"Rock Springs, WY",8,0,6,0,2,10,0,62
10,"Rockford, IL",12,1,10,0,16,17,6,71
10,"Roswell, NM",18,3,7,0,3,23,4,92
10,"Sacramento, CA",289,27,291,0,358,643,23,5014
10,"Saginaw/Bay City/Midland, MI",25,2,12,0,5,32,0,205
10,"Saipan, TT",2,0,2,0,0,3,0,31
10,"Salina, KS",7,0,1,0,0,6,0,62
10,"Salt Lake City, UT",637,23,485,2,308,971,17,9446
10,"San Angelo, TX",7,0,10,1,6,17,0,92
10,"San Antonio, TX",233,1,192,0,252,427,16,3721
10,"San Diego, CA",841,82,1627,3,1351,2299,110,8377
10,"San Francisco, CA",1032,40,917,2,912,1942,41,12568
10,"San Jose, CA",286,13,326,1,335,666,23,4590
10,"San Juan, PR",216,14,163,2,183,341,59,2325
10,"San Luis Obispo, CA",49,6,43,0,45,97,1,517
10,"Sanford, FL",82,18,49,0,51,114,71,760
10,"Santa Ana, CA",243,15,222,2,268,492,13,3674
10,"Santa Barbara, CA",29,6,42,0,49,89,6,653
10,"Santa Fe, NM",38,5,8,1,17,56,0,340
10,"Santa Maria, CA",1,0,3,0,3,4,0,9
10,"Santa Rosa, CA",39,2,37,0,44,76,2,348
10,"Sarasota/Bradenton, FL",58,1,47,0,60,101,323,1190
10,"Sault Ste. Marie, MI",11,1,3,0,0,12,0,62
10,"Savannah, GA",105,2,79,0,110,172,4,1698
10,"Scottsbluff, NE",2,0,1,0,3,6,1,52
10,"Scranton/Wilkes-Barre, PA",9,0,11,0,9,17,0,138
10,"Seattle, WA",1155,68,1338,17,752,2136,53,13763
10,"Sheridan, WY",6,0,3,0,3,9,0,62
10,"Shreveport, LA",25,3,17,0,22,41,0,418
10,"Sioux City, IA",9,0,7,0,6,15,0,62
10,"Sioux Falls, SD",38,4,29,3,25,66,4,619
10,"Sitka, AK",2,3,3,0,7,10,1,93
10,"South Bend, IN",61,1,24,1,17,79,9,631
10,"Spokane, WA",74,8,72,0,54,145,1,1472
10,"Springfield, IL",1,0,2,0,2,3,1,9
10,"Springfield, MO",88,4,49,0,48,118,3,898
10,"St. Cloud, MN",1,0,0,0,0,1,0,9
10,"St. George, UT",33,5,17,0,4,42,0,348
10,"St. Louis, MO",386,4,222,4,357,604,48,5762
10,"St. Petersburg, FL",22,13,30,0,14,56,94,631
10,"State College, PA",4,0,7,0,7,10,0,59
10,"Stillwater, OK",10,0,3,0,0,10,0,62
10,"Stockton, CA",9,3,9,1,12,18,0,45
10,"Sun Valley/Hailey/Ketchum, ID",2,0,3,0,1,4,0,109
10,"Syracuse, NY",72,4,44,0,41,108,11,1081
10,"Tallahassee, FL",38,3,32,0,26,63,2,565
10,"Tampa, FL",340,45,288,0,377,626,634,6051
10,"Texarkana, AR",5,2,1,0,2,8,0,62
10,"Toledo, OH",0,0,1,0,2,3,3,26
10,"Traverse City, MI",14,3,11,0,9,27,3,292
10,"Trenton, NJ",4,1,2,0,6,10,5,58
10,"Tucson, AZ",88,7,92,1,75,183,0,1718
10,"Tulsa, OK",65,4,56,0,49,134,2,1597
10,"Twin Falls, ID",2,0,0,0,0,2,0,53
10,"Tyler, TX",9,1,2,0,5,14,0,92
10,"Valdosta, GA",5,1,12,0,6,14,0,78
10,"Valparaiso, FL",42,1,45,3,43,82,0,856
10,"Victoria, TX",9,2,2,0,4,16,0,53
10,"Waco, TX",19,2,10,0,9,30,0,92
10,"Washington, DC",961,17,825,6,903,1731,114,16697
10,"West Palm Beach/Palm Beach, FL",155,4,91,1,164,236,83,2123
10,"West Yellowstone, MT",0,0,0,0,0,0,0,15
10,"White Plains, NY",77,3,47,0,41,103,25,1038
10,"Wichita Falls, TX",8,0,2,0,3,11,0,61
10,"Wichita, KS",58,8,45,0,39,109,0,883
10,"Williston, ND",12,0,4,0,3,14,2,186
10,"Wilmington, NC",27,4,55,0,44,87,0,777
10,"Worcester, MA",2,0,6,0,7,10,1,100
10,"Wrangell, AK",1,0,2,0,7,7,0,62
10,"Yakutat, AK",0,0,3,0,4,5,0,62
10,"Yuma, AZ",11,0,12,0,12,23,0,180
11,"Aberdeen, SD",7,0,0,0,0,7,0,59
11,"Abilene, TX",4,6,6,0,7,12,2,143
11,"Adak Island, AK",0,0,1,0,1,1,1,9
11,"Aguadilla, PR",27,4,20,0,35,43,0,169
11,"Akron, OH",35,2,23,0,18,48,0,272
11,"Albany, GA",11,2,3,0,0,13,0,77
11,"Albany, NY",52,2,38,0,49,96,1,951
11,"Albuquerque, NM",145,23,175,3,139,290,14,1993
11,"Alexandria, LA",17,4,8,0,12,26,2,169
11,"Allentown/Bethlehem/Easton, PA",15,3,12,1,18,34,0,317
11,"Alpena, MI",8,0,5,0,0,8,0,53
11,"Amarillo, TX",29,10,39,0,25,66,8,405
11,"Anchorage, AK",64,2,78,0,49,130,13,1164
11,"Appleton, WI",54,25,36,1,24,96,5,554
11,"Arcata/Eureka, CA",15,6,19,0,14,40,8,177
11,"Asheville, NC",62,6,87,3,72,144,3,855
11,"Ashland, WV",9,1,3,0,8,10,0,20
11,"Aspen, CO",40,24,41,0,16,84,44,410
11,"Atlanta, GA",2371,70,1932,5,1257,3593,23,28015
11,"Atlantic City, NJ",5,0,10,0,8,18,2,241
11,"Augusta, GA",29,8,35,0,14,53,1,325
11,"Austin, TX",498,36,508,2,561,981,29,6861
11,"Bakersfield, CA",30,2,12,0,10,43,6,265
11,"Baltimore, MD",589,18,401,4,507,937,10,7796
11,"Bangor, ME",9,1,20,0,18,32,0,308
11,"Barrow, AK",1,1,1,0,5,5,2,29
11,"Baton Rouge, LA",28,12,30,0,21,53,3,428
11,"Beaumont/Port Arthur, TX",2,0,2,0,1,3,2,59
11,"Belleville, IL",2,1,4,0,9,10,0,73
11,"Bellingham, WA",10,0,7,0,8,16,1,163
11,"Bemidji, MN",8,0,2,0,0,6,0,59
11,"Bend/Redmond, OR",29,2,31,0,13,53,3,475
11,"Bethel, AK",4,1,5,2,2,8,2,58
11,"Billings, MT",26,6,31,0,19,52,4,342
11,"Binghamton, NY",4,1,4,0,5,6,0,30
11,"Birmingham, AL",113,10,96,2,95,202,4,1529
11,"Bismarck/Mandan, ND",53,14,52,1,14,85,3,353
