week_number,dest_city,bool_carrier_delay_min,bool_weather_delay_min,bool_traffic_delay_min,bool_security_delay_min,bool_late_aircraft_delay_min,is_late,cancelled,flight_number
49,"Peoria, IL",10,0,11,0,5,16,0,81
49,"Petersburg, AK",0,2,3,0,2,3,0,14
49,"Philadelphia, PA",183,7,185,4,148,303,0,1682
49,"Phoenix, AZ",324,40,228,3,266,527,18,3949
49,"Pittsburgh, PA",76,8,64,1,101,147,7,779
49,"Plattsburgh, NY",1,0,1,0,0,2,0,10
49,"Pocatello, ID",0,1,1,0,0,1,0,13
49,"Ponce, PR",0,0,1,0,0,1,0,10
49,"Portland, ME",31,3,26,1,21,45,1,179
49,"Portland, OR",101,16,74,1,94,194,2,1109
49,"Portsmouth, NH",1,0,0,0,0,1,0,9
49,"Prescott, AZ",1,0,1,0,0,1,0,14
49,"Presque Isle/Houlton, ME",1,0,1,0,0,1,0,7
49,"Providence, RI",33,1,19,0,30,50,0,302
49,"Provo, UT",8,0,5,1,10,14,0,58
49,"Punta Gorda, FL",14,2,12,0,16,26,0,118
49,"Raleigh/Durham, NC",123,6,81,0,106,198,0,1143
49,"Rapid City, SD",7,0,4,0,2,9,0,103
49,"Redding, CA",1,0,1,0,1,2,0,32
49,"Reno, NV",25,7,20,0,22,53,0,382
49,"Rhinelander, WI",3,1,3,0,0,4,0,14
49,"Richmond, VA",32,3,26,0,31,61,0,350
49,"Riverton/Lander, WY",0,0,0,0,0,0,0,14
49,"Roanoke, VA",10,0,10,0,6,15,0,66
49,"Rochester, MN",8,1,2,0,0,9,0,24
49,"Rochester, NY",33,0,36,0,33,59,0,218
49,"Rock Springs, WY",0,0,0,0,0,0,0,14
49,"Rockford, IL",1,0,1,0,0,1,0,13
49,"Roswell, NM",2,0,2,0,2,4,0,21
49,"Sacramento, CA",82,17,54,1,81,152,2,1012
49,"Saginaw/Bay City/Midland, MI",13,1,7,0,1,15,2,48
49,"Saipan, TT",0,0,0,0,0,0,0,7
49,"Salina, KS",2,0,1,0,0,2,0,14
49,"Salt Lake City, UT",177,59,126,3,144,336,9,2087
49,"San Angelo, TX",4,0,3,0,1,5,0,21
49,"San Antonio, TX",105,2,96,0,79,164,0,774
49,"San Diego, CA",169,41,233,0,160,397,15,1784
49,"San Francisco, CA",178,27,120,1,152,338,20,2656
49,"San Jose, CA",69,12,43,1,79,135,0,924
49,"San Juan, PR",105,5,81,0,59,151,2,703
49,"San Luis Obispo, CA",8,3,5,0,6,18,9,116
49,"Sanford, FL",40,4,24,0,44,57,1,154
49,"Santa Ana, CA",57,8,32,2,61,102,3,801
49,"Santa Barbara, CA",6,6,7,0,4,17,2,142
49,"Santa Fe, NM",5,1,4,0,3,8,0,68
49,"Santa Maria, CA",0,0,1,0,0,1,0,3
49,"Santa Rosa, CA",3,2,11,0,11,18,1,88
49,"Sarasota/Bradenton, FL",33,1,18,0,30,48,1,309
49,"Sault Ste. Marie, MI",8,0,2,0,0,8,0,14
49,"Savannah, GA",46,1,30,0,35,69,0,356
49,"Scottsbluff, NE",0,0,0,0,0,0,0,12
49,"Scranton/Wilkes-Barre, PA",2,0,3,0,2,4,0,34
49,"Seattle, WA",223,90,243,4,228,541,29,2829
49,"Sheridan, WY",0,0,0,0,2,2,0,14
49,"Shreveport, LA",10,2,4,0,7,16,0,109
49,"Sioux City, IA",3,0,2,0,2,4,0,14
49,"Sioux Falls, SD",22,3,10,1,10,31,0,145
49,"Sitka, AK",3,1,5,0,2,6,0,21
49,"South Bend, IN",31,2,19,0,4,37,0,135
49,"Spokane, WA",46,7,32,0,32,76,2,346
49,"Springfield, IL",0,0,0,0,0,0,0,2
49,"Springfield, MO",30,0,18,0,15,43,0,189
49,"St. Cloud, MN",0,0,0,0,0,0,0,4
49,"St. George, UT",8,0,3,0,1,9,0,71
49,"St. Louis, MO",121,3,68,0,113,185,2,1200
49,"St. Petersburg, FL",15,3,11,0,19,32,0,139
49,"State College, PA",0,0,0,0,0,0,0,1
49,"Stillwater, OK",1,0,0,0,0,1,1,14
49,"Stockton, CA",3,1,2,0,3,4,0,9
49,"Sun Valley/Hailey/Ketchum, ID",1,0,0,0,0,1,0,21
49,"Syracuse, NY",39,3,37,0,24,56,2,246
49,"Tallahassee, FL",4,0,2,0,4,5,0,102
49,"Tampa, FL",150,2,89,0,133,222,0,1434
49,"Texarkana, AR",1,0,1,0,1,2,0,14
49,"Toledo, OH",1,0,1,0,0,1,0,6
49,"Traverse City, MI",11,4,15,0,5,20,2,52
49,"Trenton, NJ",2,0,0,0,1,3,0,15
49,"Tucson, AZ",42,9,28,0,27,65,0,418
49,"Tulsa, OK",45,2,22,0,27,56,0,332
49,"Twin Falls, ID",3,0,0,0,0,3,0,13
49,"Tyler, TX",2,0,1,0,3,6,0,21
49,"Valdosta, GA",2,0,0,0,3,3,0,20
49,"Valparaiso, FL",11,0,2,0,8,12,0,129
49,"Victoria, TX",0,0,0,0,1,1,0,13
49,"Waco, TX",4,1,3,0,0,5,0,21
49,"Washington, DC",403,26,502,4,386,787,8,3778
49,"West Palm Beach/Palm Beach, FL",97,3,87,0,77,157,0,610
49,"White Plains, NY",32,1,19,1,29,49,0,235
49,"Wichita Falls, TX",2,0,4,0,1,4,0,14
49,"Wichita, KS",23,3,18,0,18,41,2,203
49,"Williston, ND",5,1,3,0,2,8,0,40
49,"Wilmington, NC",18,0,17,0,18,30,2,160
49,"Worcester, MA",1,0,1,0,4,4,0,29
49,"Wrangell, AK",0,0,1,0,2,2,1,14
49,"Yakutat, AK",1,1,3,0,2,4,0,14
49,"Yuma, AZ",3,0,4,0,6,8,0,35
50,"Aberdeen, SD",7,0,0,0,0,7,0,14
50,"Abilene, TX",2,0,2,0,3,3,0,34
50,"Adak Island, AK",0,0,0,0,0,0,0,2
50,"Aguadilla, PR",7,0,5,0,5,8,0,47
50,"Akron, OH",10,0,9,0,15,22,0,67
50,"Albany, GA",4,2,1,0,0,6,0,20
50,"Albany, NY",35,0,16,0,24,46,2,212
50,"Albuquerque, NM",39,1,15,0,24,49,0,440
50,"Alexandria, LA",3,0,1,1,3,7,0,41
50,"Allentown/Bethlehem/Easton, PA",12,1,4,0,9,17,2,69
50,"Alpena, MI",5,0,0,0,0,5,1,12
50,"Amarillo, TX",7,0,1,0,7,11,0,91
50,"Anchorage, AK",30,4,31,5,23,54,7,257
50,"Appleton, WI",26,4,17,0,6,35,14,134
50,"Arcata/Eureka, CA",2,0,2,0,2,5,0,35
50,"Asheville, NC",16,2,9,0,11,28,1,148
50,"Ashland, WV",2,0,2,0,2,2,0,5
50,"Aspen, CO",11,7,9,0,4,22,5,127
50,"Atlanta, GA",504,41,641,1,462,1031,10,6716
50,"Atlantic City, NJ",4,1,3,0,4,7,0,37
50,"Augusta, GA",8,1,6,0,5,13,0,61
50,"Austin, TX",132,3,84,0,107,195,1,1540
50,"Bakersfield, CA",6,0,3,0,7,8,0,57
50,"Baltimore, MD",107,4,68,1,87,160,3,1718
50,"Bangor, ME",7,2,7,0,9,13,3,61
50,"Barrow, AK",0,0,1,0,0,1,1,7
50,"Baton Rouge, LA",7,1,2,0,9,11,0,86
50,"Beaumont/Port Arthur, TX",1,0,0,0,0,1,0,14
50,"Belleville, IL",2,0,1,0,2,4,0,11
50,"Bellingham, WA",1,1,2,0,5,7,0,34
50,"Bemidji, MN",2,0,1,0,0,2,0,14
50,"Bend/Redmond, OR",6,2,6,0,5,15,1,114
50,"Bethel, AK",1,0,4,0,1,5,0,14
50,"Billings, MT",10,0,3,0,3,11,0,84
50,"Binghamton, NY",0,0,0,0,0,0,0,7
50,"Birmingham, AL",30,2,20,0,25,43,1,328
50,"Bishop, CA",0,0,1,0,1,1,0,4
50,"Bismarck/Mandan, ND",11,1,7,0,1,13,0,87
50,"Bloomington/Normal, IL",2,0,1,0,1,2,0,32
50,"Boise, ID",28,4,24,0,25,54,0,443
50,"Boston, MA",218,11,335,0,242,514,25,2696
50,"Bozeman, MT",10,0,7,1,6,17,0,141
50,"Brainerd, MN",4,0,2,0,0,4,0,12
50,"Bristol/Johnson City/Kingsport, TN",7,0,2,0,3,9,0,43
50,"Brownsville, TX",10,0,3,0,2,12,0,28
50,"Brunswick, GA",4,1,0,0,0,5,0,21
50,"Buffalo, NY",49,5,33,1,48,81,7,409
50,"Burbank, CA",32,2,31,0,38,68,4,596
50,"Burlington, VT",18,2,20,0,24,40,2,151
50,"Butte, MT",1,0,1,0,0,1,0,13
50,"Casper, WY",1,0,1,0,2,3,0,42
50,"Cedar City, UT",2,0,0,0,0,2,0,12
50,"Cedar Rapids/Iowa City, IA",9,7,6,0,6,16,24,140
50,"Champaign/Urbana, IL",1,1,2,0,1,2,0,20
50,"Charleston, SC",50,0,32,0,46,75,2,442
50,"Charleston/Dunbar, WV",15,2,8,0,6,20,0,66
50,"Charlotte Amalie, VI",10,0,6,0,4,12,0,93
50,"Charlotte, NC",391,29,380,2,435,720,13,3990
50,"Charlottesville, VA",7,2,6,0,6,16,0,65
50,"Chattanooga, TN",16,3,18,0,15,28,1,149
50,"Cheyenne, WY",0,0,0,0,0,0,0,13
50,"Chicago, IL",562,51,606,5,419,1032,53,6266
50,"Christiansted, VI",0,0,0,0,0,0,0,21
50,"Cincinnati, OH",68,4,63,0,77,126,2,725
50,"Clarksburg/Fairmont, WV",0,0,1,0,1,1,0,2
50,"Cleveland, OH",82,5,67,0,54,117,2,720
50,"Cody, WY",0,0,0,0,0,0,0,14
50,"College Station/Bryan, TX",6,1,2,0,0,7,0,21
50,"Colorado Springs, CO",20,0,13,0,11,27,0,228
50,"Columbia, MO",7,1,6,0,6,13,0,35
50,"Columbia, SC",17,1,14,0,21,29,0,148
50,"Columbus, GA",0,0,1,0,0,1,0,20
50,"Columbus, MS",1,0,1,0,2,2,0,14
50,"Columbus, OH",78,4,61,0,71,126,2,815
50,"Concord, NC",2,0,1,0,2,2,0,8
50,"Cordova, AK",1,0,3,0,2,3,0,14
50,"Corpus Christi, TX",4,0,4,0,4,7,1,62
50,"Dallas, TX",96,0,52,0,88,132,1,1362
50,"Dallas/Fort Worth, TX",620,64,625,10,460,1062,14,5718
50,"Dayton, OH",26,1,20,0,21,35,1,140
50,"Daytona Beach, FL",6,0,1,0,4,6,0,56
50,"Deadhorse, AK",1,1,1,0,0,2,3,11
50,"Decatur, IL",1,0,2,0,1,2,0,12
50,"Denver, CO",395,21,269,3,242,610,14,5588
50,"Des Moines, IA",29,2,30,0,25,55,0,296
50,"Detroit, MI",225,50,163,0,141,385,11,2590
50,"Devils Lake, ND",0,0,0,0,1,1,1,13
50,"Dickinson, ND",0,0,0,0,0,0,0,13
50,"Dodge City, KS",0,0,0,0,1,1,0,12
50,"Dothan, AL",0,0,0,0,0,0,0,20
50,"Duluth, MN",9,1,4,0,2,12,5,41
50,"Durango, CO",12,1,7,0,8,19,0,81
50,"Eagle, CO",8,0,3,0,5,8,0,48
50,"Eau Claire, WI",1,0,0,0,0,1,0,5
50,"El Paso, TX",31,0,10,0,23,43,0,333
50,"Elko, NV",0,0,0,0,0,0,0,7
50,"Elmira/Corning, NY",2,2,2,0,0,4,0,20
50,"Escanaba, MI",2,0,1,0,0,2,0,12
50,"Eugene, OR",14,0,7,1,6,20,1,146
50,"Evansville, IN",1,0,1,0,0,2,0,38
50,"Everett, WA",1,0,2,0,0,2,0,21
50,"Fairbanks, AK",7,0,1,0,2,6,0,43
50,"Fargo, ND",15,4,12,0,3,23,0,133
50,"Fayetteville, AR",23,2,24,0,24,43,0,301
50,"Fayetteville, NC",5,0,2,0,1,5,0,34
50,"Flagstaff, AZ",4,0,3,0,3,7,0,47
50,"Flint, MI",6,1,6,0,3,8,0,41
50,"Fort Dodge, IA",0,0,1,0,1,1,1,12
50,"Fort Lauderdale, FL",169,6,133,3,113,254,5,1705
50,"Fort Myers, FL",64,3,84,0,52,129,3,681
50,"Fort Smith, AR",1,0,2,0,0,2,0,21
50,"Fort Wayne, IN",18,5,12,0,3,24,0,107
50,"Fresno, CA",26,2,15,0,19,41,1,227
50,"Gainesville, FL",6,0,2,0,3,7,0,56
50,"Garden City, KS",2,0,1,0,1,2,0,14
50,"Gillette, WY",0,0,0,0,0,0,0,14
50,"Grand Forks, ND",1,0,2,0,0,2,0,24
50,"Grand Island, NE",6,0,2,0,4,9,1,21
50,"Grand Junction, CO",3,1,3,0,0,4,0,88
50,"Grand Rapids, MI",31,10,48,0,37,72,2,353
50,"Great Falls, MT",3,1,2,0,2,5,0,47
50,"Green Bay, WI",19,4,11,0,4,26,0,68
50,"Greensboro/High Point, NC",28,1,18,1,29,49,1,212
50,"Greer, SC",42,2,28,0,36,72,0,317
50,"Guam, TT",0,0,0,0,0,0,0,14
50,"Gulfport/Biloxi, MS",9,0,8,0,6,13,0,69
50,"Gunnison, CO",1,0,0,0,0,1,0,14
50,"Hagerstown, MD",1,0,0,0,1,1,0,4
50,"Hancock/Houghton, MI",3,1,1,0,0,4,0,14
50,"Harlingen/San Benito, TX",4,0,3,0,3,7,0,87
50,"Harrisburg, PA",14,2,7,0,9,22,1,90
50,"Hartford, CT",33,2,21,0,30,54,2,431
50,"Hattiesburg/Laurel, MS",0,0,0,0,0,0,0,12
50,"Hayden, CO",1,0,1,0,2,1,0,32
50,"Hays, KS",1,0,0,0,1,2,0,12
50,"Helena, MT",2,0,1,0,1,2,0,28
50,"Hibbing, MN",4,0,3,0,0,4,1,12
50,"Hilo, HI",9,0,1,0,2,9,0,128
50,"Hilton Head, SC",0,0,0,0,0,0,0,14
50,"Hobbs, NM",4,1,4,0,1,6,0,14
50,"Honolulu, HI",98,2,36,1,44,127,2,1163
50,"Houston, TX",295,9,242,2,164,435,5,3180
50,"Huntsville, AL",16,1,13,0,12,25,0,159
50,"Idaho Falls, ID",6,0,3,0,3,10,0,74
50,"Indianapolis, IN",86,3,78,1,88,147,2,871
50,"International Falls, MN",2,1,1,0,0,3,0,12
50,"Iron Mountain/Kingsfd, MI",5,0,1,0,0,5,0,14
50,"Islip, NY",6,0,3,0,4,7,2,81
50,"Ithaca/Cortland, NY",0,0,1,0,1,2,0,14
50,"Jackson, WY",8,0,2,0,4,10,0,61
50,"Jackson/Vicksburg, MS",7,0,8,0,10,17,1,133
50,"Jacksonville, FL",61,1,56,1,46,101,1,579
50,"Jacksonville/Camp Lejeune, NC",0,0,2,0,3,4,0,27
50,"Jamestown, ND",1,1,1,0,0,2,0,13
50,"Johnstown, PA",2,0,2,0,0,2,0,14
50,"Joplin, MO",1,0,1,0,0,1,0,12
50,"Juneau, AK",4,2,13,0,4,13,0,77
50,"Kahului, HI",41,2,7,0,12,47,4,502
50,"Kalamazoo, MI",2,1,1,0,0,3,2,20
50,"Kalispell, MT",1,0,2,0,2,4,0,57
50,"Kansas City, MO",88,3,51,1,64,131,4,879
50,"Kearney, NE",0,0,0,0,0,0,1,12
50,"Ketchikan, AK",4,0,4,0,4,9,0,42
50,"Key West, FL",11,1,8,0,3,15,0,165
50,"Killeen, TX",4,0,5,0,5,7,0,35
50,"Knoxville, TN",42,4,39,0,47,75,2,314
50,"Kodiak, AK",2,1,2,0,2,4,0,14
50,"Kona, HI",13,1,0,0,7,14,0,300
50,"Kotzebue, AK",0,1,1,0,0,2,1,7
50,"Lafayette, LA",6,0,4,0,6,11,0,69
50,"Lake Charles, LA",3,0,2,0,0,3,0,21
50,"Lansing, MI",7,0,4,0,3,9,1,26
50,"Laramie, WY",0,0,0,0,0,0,0,12
50,"Laredo, TX",4,0,2,0,1,5,0,37
50,"Las Vegas, NV",313,11,286,2,248,507,5,3567
50,"Latrobe, PA",0,0,0,0,0,0,0,7
50,"Lawton/Fort Sill, OK",4,2,3,0,0,6,1,21
50,"Lewiston, ID",0,0,0,0,0,0,0,21
50,"Lexington, KY",23,1,11,0,13,34,1,167
50,"Liberal, KS",0,0,0,0,0,0,0,12
50,"Lihue, HI",17,1,4,0,9,21,0,299
50,"Lincoln, NE",6,1,5,0,1,8,0,35
50,"Little Rock, AR",29,0,20,0,26,42,0,239
50,"Long Beach, CA",22,0,10,0,23,33,1,327
50,"Longview, TX",3,0,0,0,1,4,1,14
50,"Los Angeles, CA",284,17,248,2,175,460,7,3647
50,"Louisville, KY",44,1,26,0,32,62,3,425
50,"Lubbock, TX",15,0,6,0,9,17,0,132
50,"Madison, WI",43,2,24,0,28,58,0,212
50,"Manchester, NH",9,0,5,0,12,16,1,102
50,"Manhattan/Ft. Riley, KS",1,0,1,0,0,1,0,21
50,"Marquette, MI",1,1,1,0,2,3,1,14
50,"Mason City, IA",0,0,1,0,2,1,3,12
50,"Medford, OR",5,2,4,0,2,11,1,87
50,"Melbourne, FL",4,0,2,0,6,6,0,59
50,"Memphis, TN",45,1,31,0,39,68,1,404
50,"Meridian, MS",1,0,0,0,0,1,0,12
50,"Miami, FL",184,4,141,3,131,270,2,2175
50,"Midland/Odessa, TX",17,0,8,0,8,22,0,194
50,"Milwaukee, WI",70,9,35,1,39,103,1,503
50,"Minneapolis, MN",205,34,138,0,115,335,12,2385
50,"Minot, ND",8,0,1,0,0,7,0,49
50,"Mission/McAllen/Edinburg, TX",14,0,8,0,8,17,0,106
50,"Missoula, MT",2,1,2,0,1,5,0,69
50,"Mobile, AL",6,0,4,0,3,7,0,53
50,"Moline, IL",9,1,3,0,4,11,2,73
50,"Monroe, LA",1,1,2,0,1,3,0,41
50,"Monterey, CA",6,0,7,0,9,15,1,90
50,"Montgomery, AL",8,0,3,0,3,11,1,61
50,"Montrose/Delta, CO",3,0,1,0,3,6,0,37
50,"Morgantown, WV",0,0,0,0,0,0,0,6
50,"Mosinee, WI",0,1,2,0,0,3,0,14
50,"Myrtle Beach, SC",22,0,18,0,19,37,0,182
50,"Nashville, TN",130,7,115,1,130,243,5,1807
50,"New Orleans, LA",75,2,68,0,59,126,1,939
50,"New York, NY",457,56,776,3,467,1127,40,5638
50,"Newark, NJ",185,26,523,1,198,661,16,2503
50,"Newburgh/Poughkeepsie, NY",0,0,0,0,0,0,0,10
50,"Niagara Falls, NY",1,0,0,0,0,1,0,5
50,"Nome, AK",2,0,3,0,1,3,0,7
50,"Norfolk, VA",45,2,46,0,42,75,6,397
50,"North Bend/Coos Bay, OR",0,0,0,0,0,0,0,4
50,"North Platte, NE",1,0,1,0,0,1,0,12
50,"Oakland, CA",40,0,16,2,49,60,5,684
50,"Oklahoma City, OK",50,1,29,1,34,70,0,421
50,"Omaha, NE",39,2,32,0,24,63,1,443
50,"Ontario, CA",33,1,24,0,28,56,2,465
50,"Orlando, FL",236,3,192,3,187,379,6,2892
50,"Pago Pago, TT",1,0,0,0,0,1,0,2
50,"Palm Springs, CA",19,1,25,0,24,41,0,296
50,"Panama City, FL",7,2,4,0,5,12,0,97
50,"Pasco/Kennewick/Richland, WA",14,5,9,0,1,20,2,120
50,"Pellston, MI",1,3,2,0,0,5,0,12
50,"Pensacola, FL",27,1,22,0,32,44,1,224
50,"Peoria, IL",8,2,7,0,7,16,0,74
50,"Petersburg, AK",1,1,1,0,3,4,0,14
50,"Philadelphia, PA",151,11,133,1,137,261,4,1614
50,"Phoenix, AZ",275,15,214,2,226,467,6,3861
50,"Pittsburgh, PA",72,5,61,1,66,124,5,771
50,"Plattsburgh, NY",0,0,0,0,0,0,2,10
50,"Pocatello, ID",1,0,1,0,0,1,0,13
50,"Ponce, PR",1,0,1,0,1,1,0,10
50,"Portland, ME",25,2,18,0,25,42,1,176
50,"Portland, OR",94,2,81,2,81,168,0,1103
50,"Portsmouth, NH",0,0,0,0,0,0,0,8
50,"Prescott, AZ",0,0,0,0,0,0,0,14
50,"Presque Isle/Houlton, ME",0,0,1,0,0,1,1,7
50,"Providence, RI",25,3,16,0,27,45,0,294
50,"Provo, UT",9,1,7,0,4,11,0,52
50,"Punta Gorda, FL",10,1,11,1,14,21,1,117
50,"Raleigh/Durham, NC",88,7,70,0,95,165,4,1139
50,"Rapid City, SD",7,0,4,0,2,9,0,103
50,"Redding, CA",1,0,0,0,1,2,0,32
50,"Reno, NV",25,2,18,0,26,45,0,373
50,"Rhinelander, WI",2,0,0,0,0,2,0,14
50,"Richmond, VA",43,1,31,1,33,63,1,350
50,"Riverton/Lander, WY",2,1,1,0,0,3,0,14
50,"Roanoke, VA",10,0,6,0,4,12,1,59
50,"Rochester, MN",4,0,0,0,0,4,1,27
50,"Rochester, NY",30,3,22,1,28,54,0,214
50,"Rock Springs, WY",1,0,0,0,0,1,0,14
50,"Rockford, IL",0,0,1,0,0,1,0,14
50,"Roswell, NM",2,0,2,0,2,4,0,21
50,"Sacramento, CA",79,3,48,2,71,110,1,998
50,"Saginaw/Bay City/Midland, MI",13,4,7,0,1,18,0,48
50,"Saipan, TT",1,0,0,0,0,1,0,7
50,"Salina, KS",2,0,1,0,0,2,0,14
50,"Salt Lake City, UT",130,12,80,0,100,221,0,2093
50,"San Angelo, TX",8,0,3,0,0,7,0,21
50,"San Antonio, TX",81,1,48,0,49,111,0,761
50,"San Diego, CA",176,7,168,1,151,293,3,1774
50,"San Francisco, CA",293,28,465,2,193,670,12,2645
50,"San Jose, CA",69,4,46,0,66,117,1,914
50,"San Juan, PR",98,0,75,3,51,127,0,708
50,"San Luis Obispo, CA",12,1,7,0,6,17,0,112
50,"Sanford, FL",24,4,19,0,34,46,2,149
50,"Santa Ana, CA",63,2,47,0,42,101,0,799
50,"Santa Barbara, CA",11,0,8,0,8,17,0,137
50,"Santa Fe, NM",5,1,2,0,6,11,0,67
50,"Santa Maria, CA",0,0,0,0,0,0,0,2
50,"Santa Rosa, CA",8,0,12,0,9,19,0,83
50,"Sarasota/Bradenton, FL",37,0,30,1,23,53,1,290
50,"Sault Ste. Marie, MI",5,1,4,0,0,6,0,14
50,"Savannah, GA",26,2,24,1,35,56,2,345
50,"Scottsbluff, NE",1,0,2,0,1,2,0,12
50,"Scranton/Wilkes-Barre, PA",1,0,5,0,1,4,0,31
50,"Seattle, WA",176,29,187,2,151,355,11,2819
50,"Sheridan, WY",1,0,0,0,0,1,0,14
50,"Shreveport, LA",16,2,13,0,9,27,0,113
50,"Sioux City, IA",1,1,1,0,0,2,0,14
50,"Sioux Falls, SD",25,2,13,0,6,32,8,146
50,"Sitka, AK",1,0,3,0,2,4,0,21
50,"South Bend, IN",22,3,10,0,9,27,0,135
50,"Spokane, WA",32,2,23,0,13,46,0,340
50,"Springfield, IL",1,0,0,0,1,1,0,2
50,"Springfield, MO",23,1,12,1,11,28,0,192
50,"St. Cloud, MN",0,0,0,0,0,0,0,4
50,"St. George, UT",6,0,0,0,1,6,0,71
50,"St. Louis, MO",102,3,64,1,97,153,4,1200
50,"St. Petersburg, FL",7,2,10,0,6,14,0,130
50,"Stillwater, OK",0,0,0,0,1,1,0,14
50,"Stockton, CA",0,0,4,0,3,5,0,8
50,"Sun Valley/Hailey/Ketchum, ID",1,1,1,0,1,3,0,33
50,"Syracuse, NY",26,7,16,0,26,48,2,240
50,"Tallahassee, FL",10,1,7,0,8,17,0,102
50,"Tampa, FL",123,0,120,1,94,199,1,1393
50,"Texarkana, AR",5,1,0,0,0,6,1,14
50,"Toledo, OH",0,0,0,0,0,0,0,6
50,"Traverse City, MI",8,1,9,0,4,14,0,57
50,"Trenton, NJ",0,0,1,0,1,1,1,16
50,"Tucson, AZ",41,6,21,0,25,64,0,418
50,"Tulsa, OK",41,1,18,0,28,54,1,342
50,"Twin Falls, ID",2,0,0,0,0,2,0,13
50,"Tyler, TX",3,1,2,0,1,5,0,21
50,"Valdosta, GA",3,1,2,0,3,6,0,20
50,"Valparaiso, FL",12,0,8,0,6,14,0,127
50,"Victoria, TX",0,0,0,0,0,0,0,12
50,"Waco, TX",4,0,1,0,1,4,0,21
50,"Washington, DC",343,58,561,1,380,850,58,3764
50,"West Palm Beach/Palm Beach, FL",74,3,87,0,54,126,4,603
50,"White Plains, NY",43,8,33,0,30,60,9,239
50,"Wichita Falls, TX",0,0,1,0,0,0,0,14
50,"Wichita, KS",25,2,21,1,13,32,1,201
50,"Williston, ND",6,2,2,0,1,9,0,40
50,"Wilmington, NC",16,0,21,1,23,39,1,172
50,"Worcester, MA",1,2,2,0,1,4,2,29
50,"Wrangell, AK",0,0,2,0,3,3,0,14
50,"Yakutat, AK",1,0,1,0,2,3,0,14
50,"Yuma, AZ",7,0,2,0,4,10,0,34
51,"Aberdeen, SD",5,0,1,0,0,5,0,14
51,"Abilene, TX",1,1,1,0,3,4,0,34
51,"Adak Island, AK",0,0,0,0,0,0,0,2
51,"Aguadilla, PR",14,0,13,0,14,21,2,53
51,"Akron, OH",19,1,21,0,25,32,0,68
51,"Albany, GA",1,1,1,0,1,2,0,17
51,"Albany, NY",50,5,34,1,50,76,1,229
51,"Albuquerque, NM",69,7,18,0,62,97,4,471
51,"Alexandria, LA",2,1,0,0,0,3,0,38
51,"Allentown/Bethlehem/Easton, PA",11,0,5,0,15,16,0,82
51,"Alpena, MI",5,0,2,0,0,5,1,12
51,"Amarillo, TX",10,2,4,0,12,16,0,97
51,"Anchorage, AK",26,2,16,5,22,44,1,267
51,"Appleton, WI",15,5,18,0,10,31,1,139
51,"Arcata/Eureka, CA",2,1,1,0,0,2,0,35
51,"Asheville, NC",15,3,23,0,20,32,2,170
51,"Ashland, WV",0,0,0,0,0,0,0,7
51,"Aspen, CO",32,6,39,0,9,67,1,202
51,"Atlanta, GA",735,92,634,5,761,1390,20,6669
51,"Atlantic City, NJ",5,1,9,0,6,11,0,45
51,"Augusta, GA",6,3,10,0,5,16,0,69
51,"Austin, TX",212,12,144,1,195,326,11,1598
51,"Bakersfield, CA",3,1,2,0,3,6,0,59
51,"Baltimore, MD",288,2,194,5,270,388,9,1830
51,"Bangor, ME",11,1,9,0,6,14,0,63
51,"Barrow, AK",0,0,0,0,1,1,0,7
51,"Baton Rouge, LA",6,2,5,0,2,11,0,83
51,"Beaumont/Port Arthur, TX",1,1,0,0,0,2,1,14
51,"Belleville, IL",3,0,4,0,2,5,0,23
51,"Bellingham, WA",1,0,0,0,3,3,0,42
51,"Bemidji, MN",3,0,2,1,0,4,0,14
51,"Bend/Redmond, OR",6,3,7,0,4,14,1,111
51,"Bethel, AK",1,0,0,0,0,1,0,14
51,"Billings, MT",10,2,5,0,8,16,0,84
51,"Binghamton, NY",1,0,2,0,1,3,0,7
51,"Birmingham, AL",51,4,29,0,44,70,0,334
51,"Bishop, CA",2,2,2,0,0,5,0,11
51,"Bismarck/Mandan, ND",12,4,11,0,5,19,0,90
51,"Bloomington/Normal, IL",1,2,1,0,3,4,0,34
51,"Boise, ID",64,5,41,1,57,106,5,448
51,"Boston, MA",417,26,528,6,440,751,126,2738
51,"Bozeman, MT",26,10,18,0,17,45,0,194
51,"Brainerd, MN",1,0,1,0,0,2,1,12
51,"Bristol/Johnson City/Kingsport, TN",7,0,6,0,4,11,0,40
51,"Brownsville, TX",5,1,3,0,1,6,1,32
51,"Brunswick, GA",3,2,3,0,2,5,0,17
51,"Buffalo, NY",86,4,57,1,79,120,4,404
51,"Burbank, CA",73,4,36,0,91,127,5,639
51,"Burlington, VT",30,1,24,0,23,48,2,156
51,"Butte, MT",0,0,0,0,0,0,0,13
51,"Casper, WY",0,0,0,0,1,1,0,41
51,"Cedar City, UT",0,0,0,0,0,0,0,12
51,"Cedar Rapids/Iowa City, IA",24,7,20,0,14,39,1,157
51,"Champaign/Urbana, IL",0,3,2,0,3,4,0,20
51,"Charleston, SC",71,3,47,1,62,103,6,440
51,"Charleston/Dunbar, WV",12,3,8,0,6,16,0,57
51,"Charlotte Amalie, VI",14,2,19,0,10,27,0,115
51,"Charlotte, NC",473,50,388,8,494,808,18,4108
51,"Charlottesville, VA",7,1,13,0,7,17,0,60
51,"Chattanooga, TN",18,3,14,0,16,32,0,130
