week_number,origin_city,bool_carrier_delay_min,bool_weather_delay_min,bool_traffic_delay_min,bool_security_delay_min,bool_late_aircraft_delay_min,is_late,cancelled,flight_number
49,"Scottsbluff, NE",0,0,0,0,0,0,0,12
49,"Scranton/Wilkes-Barre, PA",2,0,0,0,1,3,0,34
49,"Seattle, WA",333,145,425,2,217,698,23,2822
49,"Sheridan, WY",0,0,0,0,0,0,0,14
49,"Shreveport, LA",8,4,6,0,8,14,0,109
49,"Sioux City, IA",2,0,0,0,0,2,0,14
49,"Sioux Falls, SD",12,10,14,0,7,28,0,145
49,"Sitka, AK",0,1,3,0,2,4,0,21
49,"South Bend, IN",28,3,18,0,9,30,0,134
49,"Spokane, WA",44,11,64,0,34,92,1,346
49,"Springfield, IL",0,0,0,0,0,0,0,2
49,"Springfield, MO",25,1,17,0,22,43,0,190
49,"St. Cloud, MN",0,0,0,0,0,0,0,4
49,"St. George, UT",7,0,3,0,1,8,0,71
49,"St. Louis, MO",124,4,105,1,112,191,0,1199
49,"St. Petersburg, FL",22,1,23,0,19,29,0,139
49,"State College, PA",1,0,1,0,0,1,0,1
49,"Stillwater, OK",3,0,1,0,0,3,1,14
49,"Stockton, CA",3,1,6,0,7,7,0,9
49,"Sun Valley/Hailey/Ketchum, ID",0,1,0,0,0,1,0,21
49,"Syracuse, NY",51,11,59,0,18,84,0,246
49,"Tallahassee, FL",11,2,20,1,3,24,0,102
49,"Tampa, FL",117,0,119,0,103,211,0,1438
49,"Texarkana, AR",1,1,1,0,1,3,0,14
49,"Toledo, OH",1,0,1,0,1,1,0,6
49,"Traverse City, MI",15,10,26,0,8,30,2,51
49,"Trenton, NJ",0,0,0,0,0,0,0,14
49,"Tucson, AZ",37,3,20,0,18,57,0,417
49,"Tulsa, OK",22,0,31,0,24,52,0,331
49,"Twin Falls, ID",0,0,0,0,0,0,0,13
49,"Tyler, TX",5,1,3,0,2,9,0,21
49,"Valdosta, GA",2,0,0,0,3,3,0,20
49,"Valparaiso, FL",11,2,12,0,6,15,0,129
49,"Victoria, TX",0,0,0,0,0,0,0,13
49,"Waco, TX",5,0,3,0,0,5,0,21
49,"Washington, DC",423,12,352,2,417,709,7,3776
49,"West Palm Beach/Palm Beach, FL",81,2,98,0,95,150,0,609
49,"White Plains, NY",26,7,31,1,25,51,0,235
49,"Wichita Falls, TX",1,0,1,0,0,1,0,14
49,"Wichita, KS",15,3,14,0,15,30,1,206
49,"Williston, ND",4,2,1,0,1,7,0,40
49,"Wilmington, NC",11,1,23,0,15,31,0,159
49,"Worcester, MA",3,0,6,0,3,8,0,29
49,"Wrangell, AK",0,1,2,0,3,3,1,14
49,"Yakutat, AK",0,1,2,0,4,5,0,14
49,"Yuma, AZ",3,0,2,0,5,5,0,35
50,"Aberdeen, SD",4,0,1,0,0,4,0,14
50,"Abilene, TX",1,0,3,0,1,3,0,34
50,"Adak Island, AK",0,0,1,0,0,1,0,2
50,"Aguadilla, PR",3,0,2,0,3,4,0,47
50,"Akron, OH",11,1,3,0,6,15,1,67
50,"Albany, GA",6,2,3,0,0,8,0,20
50,"Albany, NY",24,3,25,0,20,47,2,212
50,"Albuquerque, NM",8,0,7,0,21,27,1,440
50,"Alexandria, LA",5,1,3,1,2,9,0,41
50,"Allentown/Bethlehem/Easton, PA",6,1,7,0,7,12,3,69
50,"Alpena, MI",4,1,0,0,0,5,1,12
50,"Amarillo, TX",5,0,5,0,1,8,0,91
50,"Anchorage, AK",19,7,40,0,15,49,5,257
50,"Appleton, WI",25,6,19,0,2,35,12,134
50,"Arcata/Eureka, CA",3,0,2,0,0,5,0,35
50,"Asheville, NC",19,2,16,0,14,33,1,148
50,"Ashland, WV",0,0,1,0,2,2,0,5
50,"Aspen, CO",9,3,3,0,5,18,14,127
50,"Atlanta, GA",726,32,565,0,416,1086,9,6716
50,"Atlantic City, NJ",3,0,2,0,2,5,0,37
50,"Augusta, GA",9,1,6,0,2,13,0,61
50,"Austin, TX",73,3,81,1,92,166,0,1540
50,"Bakersfield, CA",5,0,3,0,2,7,0,57
50,"Baltimore, MD",155,0,121,0,114,220,4,1718
50,"Bangor, ME",1,0,6,0,8,9,2,61
50,"Barrow, AK",1,0,2,1,0,2,1,7
50,"Baton Rouge, LA",5,1,9,0,6,14,0,86
50,"Beaumont/Port Arthur, TX",1,0,0,0,0,1,0,14
50,"Belleville, IL",1,0,0,0,2,2,0,11
50,"Bellingham, WA",3,2,5,0,3,8,0,34
50,"Bemidji, MN",4,0,1,0,0,4,0,14
50,"Bend/Redmond, OR",13,5,13,0,4,26,1,114
50,"Bethel, AK",2,2,4,2,4,7,0,14
50,"Billings, MT",8,0,5,0,4,10,0,84
50,"Binghamton, NY",0,0,0,0,0,0,0,7
50,"Birmingham, AL",23,3,20,0,23,43,1,328
50,"Bishop, CA",0,0,2,0,1,2,0,4
50,"Bismarck/Mandan, ND",21,1,9,0,2,23,0,87
50,"Bloomington/Normal, IL",3,0,3,0,1,5,0,32
50,"Boise, ID",33,7,30,0,19,60,0,443
50,"Boston, MA",270,9,350,1,235,524,25,2695
50,"Bozeman, MT",7,1,9,0,5,17,0,140
50,"Brainerd, MN",2,1,2,0,0,2,0,12
50,"Bristol/Johnson City/Kingsport, TN",3,0,3,0,3,5,0,43
50,"Brownsville, TX",4,0,4,0,5,9,0,28
50,"Brunswick, GA",5,1,3,0,0,7,0,21
50,"Buffalo, NY",37,12,57,0,34,84,4,409
50,"Burbank, CA",27,1,26,0,37,61,4,596
50,"Burlington, VT",17,5,30,0,12,42,2,152
50,"Butte, MT",0,0,0,0,0,0,0,13
50,"Casper, WY",4,0,2,0,1,5,0,42
50,"Cedar City, UT",1,0,0,0,0,1,0,12
50,"Cedar Rapids/Iowa City, IA",10,6,14,1,6,21,28,141
50,"Champaign/Urbana, IL",2,3,5,0,2,6,0,20
50,"Charleston, SC",34,2,57,0,39,78,2,442
50,"Charleston/Dunbar, WV",10,3,11,0,8,20,0,66
50,"Charlotte Amalie, VI",5,1,4,0,8,11,0,93
50,"Charlotte, NC",577,17,482,10,569,917,9,3992
50,"Charlottesville, VA",11,2,13,0,6,20,0,65
50,"Chattanooga, TN",14,2,23,0,19,29,1,149
50,"Cheyenne, WY",0,0,0,0,0,0,0,13
50,"Chicago, IL",708,84,757,3,442,1223,54,6267
50,"Christiansted, VI",0,0,0,0,0,0,0,21
50,"Cincinnati, OH",52,6,98,0,40,136,3,725
50,"Clarksburg/Fairmont, WV",1,0,0,0,1,1,0,2
50,"Cleveland, OH",56,6,87,1,41,134,3,719
50,"Cody, WY",2,0,1,0,0,2,0,14
50,"College Station/Bryan, TX",3,1,1,0,1,5,0,21
50,"Colorado Springs, CO",23,4,15,0,10,35,0,228
50,"Columbia, MO",10,0,8,0,8,16,0,35
50,"Columbia, SC",13,2,20,0,12,31,1,148
50,"Columbus, GA",0,0,1,0,1,1,0,20
50,"Columbus, MS",0,0,1,0,0,1,0,14
50,"Columbus, OH",57,4,102,1,56,138,0,815
50,"Concord, NC",1,0,1,0,2,2,0,8
50,"Cordova, AK",1,0,1,2,1,3,1,14
50,"Corpus Christi, TX",4,3,7,0,4,10,0,62
50,"Dallas, TX",113,0,61,0,111,163,1,1362
50,"Dallas/Fort Worth, TX",801,15,430,3,521,1059,10,5719
50,"Dayton, OH",14,0,20,0,17,32,1,140
50,"Daytona Beach, FL",3,0,1,0,1,4,0,56
50,"Deadhorse, AK",0,1,1,0,1,1,3,11
50,"Decatur, IL",2,0,2,0,2,4,0,12
50,"Denver, CO",321,9,213,0,238,519,9,5589
50,"Des Moines, IA",22,20,49,0,20,65,0,296
50,"Detroit, MI",317,48,251,1,92,491,13,2590
50,"Devils Lake, ND",1,3,2,0,1,5,0,13
50,"Dickinson, ND",1,0,0,0,0,1,0,13
50,"Dodge City, KS",1,0,0,0,0,1,0,12
50,"Dothan, AL",0,0,1,0,0,1,0,20
50,"Duluth, MN",6,3,6,0,1,10,4,41
50,"Durango, CO",9,0,1,0,3,11,1,81
50,"Eagle, CO",5,0,2,0,4,7,0,48
50,"Eau Claire, WI",0,0,0,0,0,0,0,4
50,"El Paso, TX",16,0,6,0,18,30,0,333
50,"Elko, NV",0,0,0,0,0,0,0,7
50,"Elmira/Corning, NY",4,0,0,0,0,4,0,20
50,"Escanaba, MI",2,0,0,0,0,2,0,12
50,"Eugene, OR",18,1,7,0,12,25,1,146
50,"Evansville, IN",1,0,2,0,0,3,0,38
50,"Everett, WA",1,0,1,0,0,1,0,21
50,"Fairbanks, AK",4,2,7,0,2,11,0,43
50,"Fargo, ND",21,7,17,0,8,34,0,133
50,"Fayetteville, AR",13,4,24,0,20,34,0,301
50,"Fayetteville, NC",2,0,2,0,5,5,0,34
50,"Flagstaff, AZ",4,0,1,0,2,5,0,47
50,"Flint, MI",2,1,7,0,2,7,0,41
50,"Fort Dodge, IA",1,0,0,0,0,1,1,12
50,"Fort Lauderdale, FL",130,1,144,4,108,249,5,1704
50,"Fort Myers, FL",52,1,61,1,73,111,3,681
50,"Fort Smith, AR",0,1,0,0,1,1,0,21
50,"Fort Wayne, IN",15,2,16,0,9,23,0,107
50,"Fresno, CA",22,3,21,0,16,35,1,227
50,"Gainesville, FL",5,1,3,0,4,11,0,56
50,"Garden City, KS",2,0,2,0,2,4,0,14
50,"Gillette, WY",3,0,0,0,0,3,0,14
50,"Grand Forks, ND",0,1,1,0,0,1,0,24
50,"Grand Island, NE",10,1,4,1,1,12,1,21
50,"Grand Junction, CO",6,0,3,0,0,6,0,88
50,"Grand Rapids, MI",38,15,70,0,32,92,1,353
50,"Great Falls, MT",1,0,2,0,3,3,0,47
50,"Green Bay, WI",10,3,5,0,2,15,0,68
50,"Greensboro/High Point, NC",29,2,36,1,32,61,0,212
50,"Greer, SC",34,7,26,0,33,63,0,317
50,"Guam, TT",1,0,1,0,0,2,0,14
50,"Gulfport/Biloxi, MS",10,1,7,0,6,16,0,69
50,"Gunnison, CO",1,0,0,0,0,1,0,14
50,"Hagerstown, MD",1,0,0,0,1,1,0,4
50,"Hancock/Houghton, MI",3,3,4,0,1,7,0,14
50,"Harlingen/San Benito, TX",7,1,5,0,6,11,0,87
50,"Harrisburg, PA",9,3,8,0,7,17,1,90
50,"Hartford, CT",25,3,35,0,21,55,3,431
50,"Hattiesburg/Laurel, MS",1,0,0,0,0,1,0,12
50,"Hayden, CO",1,0,1,0,0,2,0,32
50,"Hays, KS",1,0,0,0,1,2,0,12
50,"Helena, MT",2,1,0,0,0,3,0,28
50,"Hibbing, MN",4,0,0,0,0,4,1,12
50,"Hilo, HI",8,0,0,0,5,9,0,128
50,"Hilton Head, SC",1,0,2,0,2,2,0,14
50,"Hobbs, NM",2,0,2,1,0,3,0,14
50,"Honolulu, HI",94,0,39,1,36,124,5,1165
50,"Houston, TX",274,6,187,0,155,406,4,3181
50,"Huntsville, AL",20,3,17,0,16,32,0,159
50,"Idaho Falls, ID",4,0,5,0,2,7,0,74
50,"Indianapolis, IN",51,7,86,1,49,124,1,871
50,"International Falls, MN",3,1,3,0,0,4,0,12
50,"Iron Mountain/Kingsfd, MI",3,1,2,0,0,4,0,14
50,"Islip, NY",6,0,3,0,6,9,2,81
50,"Ithaca/Cortland, NY",1,1,0,0,1,2,0,14
50,"Jackson, WY",1,2,10,0,5,11,0,61
50,"Jackson/Vicksburg, MS",14,1,11,0,7,17,1,133
50,"Jacksonville, FL",39,1,53,0,41,83,2,579
50,"Jacksonville/Camp Lejeune, NC",1,0,0,0,1,2,0,27
50,"Jamestown, ND",0,1,2,0,2,3,1,13
50,"Johnstown, PA",2,1,2,0,0,3,0,14
50,"Joplin, MO",1,0,0,0,0,1,0,12
50,"Juneau, AK",7,2,12,0,10,21,1,77
50,"Kahului, HI",26,1,10,0,28,45,4,502
50,"Kalamazoo, MI",2,1,2,0,0,3,1,20
50,"Kalispell, MT",3,0,1,0,0,3,0,57
50,"Kansas City, MO",43,1,36,0,42,82,3,879
50,"Kearney, NE",1,1,0,0,0,2,0,12
50,"Ketchikan, AK",0,0,4,0,6,6,0,42
50,"Key West, FL",10,3,6,0,13,19,0,165
50,"Killeen, TX",4,1,3,0,2,5,0,35
50,"Knoxville, TN",32,1,38,0,39,64,2,314
50,"Kodiak, AK",0,0,2,0,4,4,0,14
50,"Kona, HI",6,0,2,0,8,10,0,300
50,"Kotzebue, AK",1,0,1,0,1,1,1,7
50,"Lafayette, LA",5,4,8,0,6,11,0,69
50,"Lake Charles, LA",1,1,1,0,1,3,0,21
50,"Lansing, MI",8,3,3,0,4,12,1,26
50,"Laramie, WY",0,0,0,0,0,0,0,12
50,"Laredo, TX",0,0,3,0,1,3,0,37
50,"Las Vegas, NV",238,10,227,7,242,450,7,3569
50,"Latrobe, PA",0,0,0,0,0,0,0,7
50,"Lawton/Fort Sill, OK",2,1,5,0,2,5,1,21
50,"Lewiston, ID",0,3,2,0,0,3,0,21
50,"Lexington, KY",18,3,22,2,15,35,0,167
50,"Liberal, KS",0,0,0,0,0,0,0,12
50,"Lihue, HI",19,0,10,0,16,29,0,299
50,"Lincoln, NE",3,1,2,0,3,7,0,35
50,"Little Rock, AR",16,9,17,0,21,35,0,239
50,"Long Beach, CA",19,0,6,0,16,28,1,327
50,"Longview, TX",4,0,2,0,0,4,1,14
50,"Los Angeles, CA",218,24,176,3,172,414,5,3647
50,"Louisville, KY",14,3,27,0,24,46,3,425
50,"Lubbock, TX",15,0,4,0,8,19,0,132
50,"Madison, WI",24,4,19,0,20,43,1,212
50,"Manchester, NH",3,0,12,0,9,17,2,102
50,"Manhattan/Ft. Riley, KS",0,0,1,0,0,1,0,21
50,"Marquette, MI",0,1,0,0,0,1,1,14
50,"Mason City, IA",0,0,1,0,1,1,3,12
50,"Medford, OR",5,1,4,0,2,9,1,87
50,"Melbourne, FL",5,0,4,0,5,12,0,59
50,"Memphis, TN",25,0,24,1,26,44,2,404
50,"Meridian, MS",1,0,1,0,0,1,0,12
50,"Miami, FL",206,3,204,4,128,351,0,2175
50,"Midland/Odessa, TX",16,2,11,0,7,22,0,194
50,"Milwaukee, WI",51,5,47,0,35,94,1,503
50,"Minneapolis, MN",260,32,291,0,71,463,16,2383
50,"Minot, ND",10,1,1,0,1,11,0,49
50,"Mission/McAllen/Edinburg, TX",8,0,9,0,5,13,0,106
50,"Missoula, MT",3,0,4,0,0,4,0,69
50,"Mobile, AL",1,2,10,0,4,13,0,53
50,"Moline, IL",3,4,5,0,4,10,2,73
50,"Monroe, LA",2,0,6,1,2,7,0,41
50,"Monterey, CA",7,2,4,0,4,13,1,90
50,"Montgomery, AL",12,0,9,0,5,19,1,61
50,"Montrose/Delta, CO",2,0,0,0,2,4,0,37
50,"Morgantown, WV",1,0,0,0,0,1,0,5
50,"Mosinee, WI",2,0,2,0,1,3,0,14
50,"Myrtle Beach, SC",4,1,25,0,27,37,0,182
50,"Nashville, TN",101,5,119,0,108,216,8,1807
50,"New Orleans, LA",61,3,65,0,70,121,2,938
50,"New York, NY",612,20,677,9,571,1124,40,5640
50,"Newark, NJ",347,10,414,0,316,627,13,2504
50,"Newburgh/Poughkeepsie, NY",0,0,0,0,0,0,0,10
50,"Niagara Falls, NY",0,1,0,0,1,2,0,5
50,"Nome, AK",2,0,1,0,2,2,0,7
50,"Norfolk, VA",49,8,52,0,32,87,5,397
50,"North Bend/Coos Bay, OR",0,0,1,0,1,1,0,4
50,"North Platte, NE",1,0,0,0,0,1,0,12
50,"Oakland, CA",21,0,14,0,27,39,1,684
50,"Oklahoma City, OK",28,0,25,0,22,53,0,421
50,"Omaha, NE",32,6,36,0,17,63,1,443
50,"Ontario, CA",14,1,17,0,19,35,2,465
50,"Orlando, FL",215,8,182,6,179,352,4,2887
50,"Pago Pago, TT",0,0,0,0,0,0,0,2
50,"Palm Springs, CA",19,0,28,0,22,44,0,296
50,"Panama City, FL",8,0,11,0,5,14,0,97
50,"Pasco/Kennewick/Richland, WA",15,4,9,1,2,23,2,120
50,"Pellston, MI",5,0,0,0,0,5,0,12
50,"Pensacola, FL",28,0,16,0,26,38,1,224
50,"Peoria, IL",15,5,15,0,11,23,0,74
50,"Petersburg, AK",0,1,2,0,2,3,0,14
50,"Philadelphia, PA",170,2,169,0,131,291,5,1615
50,"Phoenix, AZ",256,7,148,3,227,430,6,3862
50,"Pittsburgh, PA",65,12,110,2,46,148,5,771
50,"Plattsburgh, NY",0,0,1,0,0,1,2,9
50,"Pocatello, ID",0,0,0,0,0,0,0,13
50,"Ponce, PR",0,0,0,0,0,0,0,10
50,"Portland, ME",12,2,38,0,16,48,1,176
50,"Portland, OR",60,0,64,0,52,119,0,1103
50,"Portsmouth, NH",0,0,0,0,0,0,0,8
50,"Prescott, AZ",0,0,0,0,0,0,0,14
50,"Presque Isle/Houlton, ME",1,0,2,0,1,2,1,7
50,"Providence, RI",15,3,28,1,20,46,0,294
50,"Provo, UT",2,0,1,0,0,2,0,52
50,"Punta Gorda, FL",10,0,9,0,11,17,1,117
50,"Raleigh/Durham, NC",78,5,134,1,89,200,4,1139
50,"Rapid City, SD",13,2,13,0,3,22,0,103
50,"Redding, CA",2,1,1,0,1,4,0,32
50,"Reno, NV",28,1,17,0,13,44,1,373
50,"Rhinelander, WI",3,0,0,0,0,3,0,14
50,"Richmond, VA",33,1,36,0,36,69,1,350
50,"Riverton/Lander, WY",1,0,0,0,1,2,0,14
50,"Roanoke, VA",11,4,6,0,6,18,3,59
50,"Rochester, MN",5,0,0,0,0,4,1,27
50,"Rochester, NY",29,7,37,1,25,55,0,214
50,"Rock Springs, WY",1,0,1,0,1,2,0,14
50,"Rockford, IL",0,0,1,0,0,1,0,14
50,"Roswell, NM",3,0,1,0,1,4,0,21
50,"Sacramento, CA",63,6,24,0,47,88,2,998
50,"Saginaw/Bay City/Midland, MI",10,4,10,0,5,19,0,48
50,"Saipan, TT",0,0,0,0,0,0,0,7
50,"Salina, KS",2,0,1,0,1,2,0,14
50,"Salt Lake City, UT",180,13,102,0,77,256,0,2093
50,"San Angelo, TX",4,0,0,0,0,4,0,21
50,"San Antonio, TX",45,0,46,0,47,85,0,761
50,"San Diego, CA",97,17,145,1,140,253,2,1774
50,"San Francisco, CA",264,17,258,0,258,499,14,2641
50,"San Jose, CA",53,3,30,0,53,90,1,917
50,"San Juan, PR",56,0,45,0,57,85,1,708
50,"San Luis Obispo, CA",7,0,6,0,8,15,0,112
50,"Sanford, FL",28,7,16,0,29,44,1,149
50,"Santa Ana, CA",33,4,43,1,55,95,0,799
50,"Santa Barbara, CA",7,0,12,0,10,19,0,137
50,"Santa Fe, NM",1,0,3,0,3,5,0,67
50,"Santa Maria, CA",0,0,0,0,0,0,0,2
50,"Santa Rosa, CA",7,0,7,0,10,17,0,83
50,"Sarasota/Bradenton, FL",12,2,25,0,24,41,1,290
50,"Sault Ste. Marie, MI",6,0,2,0,0,6,0,14
50,"Savannah, GA",25,5,36,0,25,53,2,345
50,"Scottsbluff, NE",2,0,1,0,0,2,0,12
50,"Scranton/Wilkes-Barre, PA",4,0,1,0,1,5,0,31
50,"Seattle, WA",240,14,194,0,119,377,7,2819
50,"Sheridan, WY",3,0,2,0,1,3,0,14
50,"Shreveport, LA",16,4,14,0,9,23,0,113
50,"Sioux City, IA",4,1,0,0,0,5,0,14
50,"Sioux Falls, SD",21,13,29,2,12,45,7,146
50,"Sitka, AK",0,1,3,0,2,3,0,21
50,"South Bend, IN",18,2,10,0,9,23,0,135
50,"Spokane, WA",26,4,17,2,16,47,0,340
50,"Springfield, IL",0,0,0,0,0,0,0,2
50,"Springfield, MO",27,2,18,0,19,39,0,192
50,"St. Cloud, MN",0,1,1,0,0,1,0,4
50,"St. George, UT",3,0,1,0,2,5,0,71
50,"St. Louis, MO",81,4,69,1,91,147,2,1200
50,"St. Petersburg, FL",5,2,8,0,6,12,2,130
50,"Stillwater, OK",1,0,0,0,0,1,0,14
50,"Stockton, CA",3,2,1,0,5,6,0,8
50,"Sun Valley/Hailey/Ketchum, ID",2,2,4,0,0,5,0,32
50,"Syracuse, NY",30,8,39,0,12,56,1,240
50,"Tallahassee, FL",10,2,12,0,8,17,0,102
50,"Tampa, FL",81,10,79,0,97,157,4,1393
50,"Texarkana, AR",2,0,1,0,0,2,1,14
50,"Toledo, OH",0,0,0,0,0,0,0,6
50,"Traverse City, MI",7,2,17,0,4,19,0,57
50,"Trenton, NJ",1,0,0,0,0,1,1,15
50,"Tucson, AZ",29,3,22,0,22,53,0,418
50,"Tulsa, OK",25,1,24,0,26,48,1,342
50,"Twin Falls, ID",1,0,0,0,0,1,0,13
50,"Tyler, TX",2,0,2,0,2,4,0,21
50,"Valdosta, GA",2,2,2,0,6,6,0,20
50,"Valparaiso, FL",10,1,10,0,8,15,0,127
50,"Victoria, TX",0,1,0,0,0,1,0,12
50,"Waco, TX",6,0,2,0,0,6,0,21
50,"Washington, DC",393,35,457,0,507,817,60,3765
50,"West Palm Beach/Palm Beach, FL",50,2,73,0,68,114,3,603
50,"White Plains, NY",33,6,30,0,37,55,11,239
50,"Wichita Falls, TX",1,0,1,0,0,1,0,14
50,"Wichita, KS",17,3,10,0,8,28,1,201
50,"Williston, ND",7,1,2,0,2,10,0,40
50,"Wilmington, NC",17,3,21,0,19,35,0,172
50,"Worcester, MA",1,1,3,0,4,5,2,29
50,"Wrangell, AK",0,1,1,0,3,3,0,14
50,"Yakutat, AK",0,0,1,0,2,2,0,14
50,"Yuma, AZ",2,0,1,0,3,5,0,34
51,"Aberdeen, SD",4,0,1,0,0,4,0,14
51,"Abilene, TX",0,1,2,0,2,2,0,34
51,"Adak Island, AK",0,0,0,0,0,0,0,2
51,"Aguadilla, PR",8,0,4,0,12,13,1,53
51,"Akron, OH",11,0,11,0,15,22,0,68
51,"Albany, GA",2,1,1,0,0,3,0,17
51,"Albany, NY",34,4,35,0,34,55,0,228
51,"Albuquerque, NM",38,2,26,1,53,67,4,469
51,"Alexandria, LA",5,1,5,0,2,11,0,38
51,"Allentown/Bethlehem/Easton, PA",8,3,5,0,10,15,0,82
51,"Alpena, MI",4,0,2,0,0,4,1,12
51,"Amarillo, TX",8,2,7,0,5,14,0,97
51,"Anchorage, AK",22,2,21,0,14,43,0,267
51,"Appleton, WI",20,5,13,0,6,32,5,138
51,"Arcata/Eureka, CA",5,0,3,0,1,7,0,35
51,"Asheville, NC",19,4,12,1,19,32,2,168
51,"Ashland, WV",0,1,1,0,1,1,0,7
51,"Aspen, CO",15,5,28,0,23,57,1,198
51,"Atlanta, GA",1025,49,668,3,683,1451,15,6679
51,"Atlantic City, NJ",2,0,2,0,3,5,0,44
51,"Augusta, GA",14,4,9,0,8,20,0,68
51,"Austin, TX",209,7,167,3,220,338,7,1597
51,"Bakersfield, CA",7,1,5,0,1,9,0,59
51,"Baltimore, MD",351,2,113,2,320,439,10,1829
51,"Bangor, ME",7,1,9,0,4,12,1,63
51,"Barrow, AK",2,0,1,0,1,2,0,7
51,"Baton Rouge, LA",10,2,10,0,10,17,0,85
51,"Beaumont/Port Arthur, TX",0,1,0,0,0,1,1,14
51,"Belleville, IL",4,0,1,0,3,4,0,23
51,"Bellingham, WA",4,0,3,0,2,5,0,42
51,"Bemidji, MN",3,1,2,0,0,4,0,14
51,"Bend/Redmond, OR",9,3,7,0,3,17,1,110
51,"Bethel, AK",1,0,4,3,1,4,0,14
51,"Billings, MT",2,1,1,0,3,6,0,85
51,"Binghamton, NY",3,0,3,0,3,4,1,7
51,"Birmingham, AL",27,2,17,1,30,51,1,335
51,"Bishop, CA",0,1,2,0,1,3,0,11
51,"Bismarck/Mandan, ND",13,9,17,0,5,30,0,90
51,"Bloomington/Normal, IL",3,0,4,0,4,6,0,34
51,"Boise, ID",34,7,24,0,36,71,4,449
51,"Boston, MA",537,146,510,4,469,849,126,2741
51,"Bozeman, MT",9,2,13,0,20,31,0,193
51,"Brainerd, MN",3,0,1,0,0,3,1,12
51,"Bristol/Johnson City/Kingsport, TN",8,0,1,0,7,11,0,40
51,"Brownsville, TX",7,0,4,0,2,8,1,32
51,"Brunswick, GA",3,1,4,0,2,5,0,17
51,"Buffalo, NY",59,11,87,0,66,121,4,405
51,"Burbank, CA",66,1,65,2,89,134,4,639
51,"Burlington, VT",24,7,37,0,21,52,0,157
51,"Butte, MT",0,0,0,0,0,0,0,13
51,"Casper, WY",4,0,1,0,0,4,0,41
51,"Cedar City, UT",0,0,0,0,0,0,0,12
51,"Cedar Rapids/Iowa City, IA",20,4,20,0,18,35,5,156
51,"Champaign/Urbana, IL",3,0,3,0,1,5,0,20
51,"Charleston, SC",41,4,37,1,48,82,6,440
51,"Charleston/Dunbar, WV",8,3,5,0,4,11,0,58
51,"Charlotte Amalie, VI",7,1,9,0,14,21,0,115
51,"Charlotte, NC",673,16,469,9,597,959,16,4119
51,"Charlottesville, VA",7,1,11,0,9,17,0,60
51,"Chattanooga, TN",12,1,11,0,12,23,0,131
51,"Cheyenne, WY",1,0,1,0,0,1,0,13
51,"Chicago, IL",924,188,881,16,876,1689,49,6623
51,"Christiansted, VI",2,0,5,0,10,9,0,33
51,"Cincinnati, OH",80,7,78,1,74,146,4,758
51,"Clarksburg/Fairmont, WV",1,0,0,0,1,1,0,2
51,"Cleveland, OH",88,8,97,0,90,166,7,758
51,"Cody, WY",0,0,0,0,1,1,0,14
51,"College Station/Bryan, TX",5,0,0,0,0,5,1,21
51,"Colorado Springs, CO",15,1,10,0,18,32,1,239
51,"Columbia, MO",5,0,2,0,0,5,0,31
51,"Columbia, SC",13,2,14,0,11,26,0,137
51,"Columbus, GA",1,0,1,0,3,3,0,17
51,"Columbus, MS",0,0,1,0,1,2,0,14
51,"Columbus, OH",76,4,66,0,81,136,3,831
51,"Concord, NC",5,0,2,0,6,8,0,17
51,"Cordova, AK",0,0,0,0,1,1,0,14
51,"Corpus Christi, TX",4,3,4,0,6,11,0,66
51,"Dallas, TX",256,21,140,0,286,387,6,1442
51,"Dallas/Fort Worth, TX",773,215,545,6,603,1237,97,6049
51,"Dayton, OH",9,0,5,0,14,21,1,135
51,"Daytona Beach, FL",10,0,1,0,7,12,0,57
51,"Deadhorse, AK",0,0,1,0,1,1,0,11
51,"Decatur, IL",0,0,1,0,3,3,0,12
51,"Denver, CO",662,17,283,6,540,933,22,5987
51,"Des Moines, IA",32,2,23,1,20,55,0,287
51,"Detroit, MI",457,33,305,0,221,628,17,2544
51,"Devils Lake, ND",0,0,0,0,1,1,0,13
51,"Dickinson, ND",1,0,1,0,2,3,1,13
51,"Dodge City, KS",0,2,0,0,1,3,0,12
51,"Dothan, AL",0,0,1,0,2,3,0,17
51,"Duluth, MN",3,3,6,0,0,7,2,38
51,"Durango, CO",3,0,1,0,0,4,0,82
51,"Eagle, CO",12,0,14,0,16,27,0,126
51,"Eau Claire, WI",2,0,1,0,3,5,0,12
51,"El Paso, TX",48,0,29,0,50,75,3,357
51,"Elko, NV",0,0,0,0,0,0,0,7
51,"Elmira/Corning, NY",5,1,5,1,2,8,0,18
51,"Escanaba, MI",6,0,4,0,0,5,0,13
51,"Eugene, OR",19,1,9,0,13,27,2,148
51,"Evansville, IN",3,0,4,0,3,8,0,35
51,"Everett, WA",3,1,4,0,3,5,0,25
51,"Fairbanks, AK",4,1,6,0,4,11,0,50
51,"Fargo, ND",16,9,17,0,8,33,0,138
51,"Fayetteville, AR",20,3,23,2,17,40,1,298
51,"Fayetteville, NC",4,1,2,0,5,7,0,31
51,"Flagstaff, AZ",3,0,1,0,2,4,0,44
51,"Flint, MI",10,0,11,0,8,18,0,54
51,"Fort Dodge, IA",1,0,1,0,3,4,0,12
51,"Fort Lauderdale, FL",331,13,309,13,353,538,12,1922
51,"Fort Myers, FL",79,1,86,0,119,167,8,856
51,"Fort Smith, AR",1,1,1,0,3,4,0,21
